DATABASE,AREA OR AMS MAP,HOLE NAME,PUB REF,TWN/RNG-SEC,STATE,TECT PROV,W LONG (Deg)(nad27),N LAT (Deg)(nad27),MEAS DATE (m/d/y),DRILL DATE (m/d/y),COL ELEV (m),DRILL DEPTH (m),WAT TABLE (m),Sym,SURF TEMP (C),MIN TEMP (C),MAX TEMP (C),BOT TEMP (C),LITH INFO,COMMENT INFO,DEPTH START (m),DEPTH END (m),AVG TCU (W/m/K),Sym,<SE>,BULK COND.,# TCU,UN GRAD (C/km),Sym,<SE>,CO GRAD (C/km),Sym,<SE>,UN HF (mW/m2),Sym,<SE>,CO HF (mW/m2),Sym,<SE>,HEAT G (muW/m3),Sym,<SE>,AQ TEMP (C),Sym,<SD>,Q HF,# HG,POR (%),DEPTH START (m),DEPTH END (m),AVG TCU (W/m/K),Sym,<SE>,BULK TCU (W/m/K),# TCU,UN GRAD (C/km),Sym,<SE>,CO GRAD (C/km),Sym,<SE>,UN HF (mW/m2),Sym,<SE>,CO HF (mW/m2),Sym,<SE>,HEAT G (muW/m3),Sym,<SE>,AQ TEMP (C),Sym,<SD>,Q HF,# HG,POR (%),DEPTH START (m),DEPTH END (m),AVG TCU (W/m/K),Sym,<SE>,BULK TCU (W/m/K),# TCU,UN GRAD (C/km),Sym,<SE>,CO GRAD (C/km),Sym,<SE>,UN HF (mW/m2),Sym,<SE>,CO HF (mW/m2),Sym,<SE>,HEAT G (muW/m3),Sym,<SE>,AQ TEMP (C),Sym,<SD>,Q HF,# HG,POR (%),DEPTH START (m),DEPTH END (m),AVG TCU (W/m/K),Sym,<SE>,BULK TCU (W/m/K),# TCU,UN GRAD (C/km),Sym,<SE>,CO GRAD (C/km),Sym,<SE>,UN HF (mW/m2),Sym,<SE>,CO HF (mW/m2),Sym,<SE>,HEAT G (muW/m3),Sym,<SE>,AQ TEMP (C),Sym,<SD>,Q HF,# HG,POR (%),DEPTH START (m),DEPTH END (m),AVG TCU (W/m/K),Sym,<SE>,BULK TCU (W/m/K),# TCU,UN GRAD (C/km),Sym,<SE>,CO GRAD (C/km),Sym,<SE>,UN HF (mW/m2),Sym,<SE>,CO HF (mW/m2),Sym,<SE>,HEAT G (muW/m3),Sym,<SE>,AQ TEMP (C),Sym,<SD>,Q HF,# HG,POR (%),DEPTH START (m),DEPTH END (m),AVG TCU (W/m/K),Sym,<SE>,BULK TCU (W/m/K),# TCU,UN GRAD (C/km),Sym,<SE>,CO GRAD (C/km),Sym,<SE>,UN HF (mW/m2),Sym,<SE>,CO HF (mW/m2),Sym,<SE>,HEAT G (muW/m3),Sym,<SE>,AQ TEMP (C),Sym,<SD>,Q HF,# HG,POR (%),END
SMURegionalHeatFlow,SANTA CRUZ AMS CA,HOLLIS-6,HENY68,,CA,SALINIA-W. OF SAN ANDREAS,-121.2833,36.8333,,,,,, ,,,,,-,,,,, ,,,,, ,,, ,,96, ,,96, ,,, ,,, ,,A,,,END
SMURegionalHeatFlow,SANTA CRUZ AMS CA,HOLLIS-8,HENY68,,CA,SALINIA-W. OF SAN ANDREAS,-120.9667,36.9167,,,,,, ,,,,,-,,,,, ,,,,, ,,, ,,59, ,,59, ,,, ,,, ,,A,,,END
SMURegionalHeatFlow,SANTA CRUZ AMS CA,MONTEREY,LACH802,,CA,SALINIA-W. OF SAN ANDREAS,-121.915,36.605,,,140,231,, ,,,,,GRANITE-,,0,231,, ,,,,, ,,, ,,, ,,65, ,,2, ,,, ,,A,,,END
SMURegionalHeatFlow,SANTA CRUZ AMS CA,PRC-12,LACH802,21S/11E-34ABA,CA,SALINIA-W. OF SAN ANDREAS,-120.7667,36.065,,,299,120,, ,,,,,-,CALIFORNIA  THIS IS THE PANCHO RICO CANYON #12 WELL SITE  ,0,120,, ,,,,, ,,, ,,, ,,100, ,,, ,,, ,,A,,,END
SMURegionalHeatFlow,SANTA CRUZ AMS CA,PRC-19,LACH802,21S/12E-19AAB,CA,SALINIA-W. OF SAN ANDREAS,-120.7083,36.095,,,555,285,, ,,,,,-,CALIFORNIA  THIS IS THE PANCHO RICO CANYON #19 WELL SITE  ,0,285,, ,,,,, ,,, ,,, ,,88, ,,, ,,, ,,A,,,END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURegionalHeatFlow,SANTA CRUZ AMS CA,PRC-2,LACH802,22S/10E-11BDD,CA,SALINIA-W. OF SAN ANDREAS,-120.86,36.0317,,,183,233,, ,,,,,-,CALIFORNIA  THIS IS THE PANCHO RICO CANYON #2 WELL SITE ,0,223,, ,,,,, ,,, ,,, ,,84, ,,, ,,, ,,A,,,END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURegionalHeatFlow,SANTA CRUZ AMS CA,PRC-7,LACH802,22S/11E-5BBC,CA,SALINIA-W. OF SAN ANDREAS,-120.8117,36.05,,,226,130,, ,,,,,-,CALIFORNIA  THIS IS THE PANCHO RICO CANYON #7 WELL SITE,0,130,, ,,,,, ,,, ,,, ,,84, ,,, ,,, ,,A,,,END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURegionalHeatFlow,SANTA CRUZ AMS CA,SJV-1,SASS823,14S/13E-24CCB,CA,GREAT VALLEY/CALIFORNIA,-120.5117,36.6933,,,92,152,, ,,,,,SILTAND-GRAVEL,THE RESULTS ARE THE MEAN OF THE INTERVALS CALIFORNIA  SAN JOAQUIN VALLEY  THIS HOLE IS THE HANDWERKER PP WELL,30.5,152,1.7, ,,,,29,*,,29, ,,50,*,,50,*,,, ,,, ,,B,,,END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURegionalHeatFlow,SANTA CRUZ AMS CA,SJV-5,SASS823,17S/17E-35CCC,CA,GREAT VALLEY/CALIFORNIA,-120.1,36.4017,,,72,122,, ,,,,,FINESAND -SILT &CLAY,THE RESULTS ARE THE MEAN OF THE INTERVAL DATA CALIFORNIA  SAN JOAQUIN VALLEY   THIS HOLE IS THE FIVE POINTS PP WELL ,30.5,122,1.6, ,,,,29,*,,29,*,,46,*,,46,*,,, ,,, ,,B,,,END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURegionalHeatFlow,SANTA CRUZ AMS CA,SJV-8,SASS823,14S/16E-3CCC,CA,GREAT VALLEY/CALIFORNIA,-120.2217,36.735,,,53,152,, ,,,,,SANDTOSILT-,THE RESULTS ARE THE MEAN OF THE INTERVAL DATA,61,152,1.6, ,,,,28,*,,28,*,,44,*,,44,*,,, ,,, ,,B,,,END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURegionalHeatFlow,SANTA CRUZ AMS CA,STONE CN,LACH802,15S/6E-12DDB,CA,SALINIA-W. OF SAN ANDREAS,-121.2583,36.64,,,314,570,, ,,,,,GRANODIORITE-,,0,570,, ,,,,, ,,, ,,, ,,75, ,,1, ,,, ,,A,,,END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURegionalHeatFlow,SANTA CRUZ AMS CA,USL1-3,LACH802,22S/11E-3BBC,CA,SALINIA-W. OF SAN ANDREAS,-120.7767,36.0483,,,509,870,, ,,,,,QUARTZ-MONZONITE,,0,121,, ,,,,, ,,, ,,, ,,94, ,,1, ,,, ,,A,,,END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURegionalHeatFlow,SANTA MARIA CA,BD06BD10,WILL954,10N/34W-25,CA,SALINIA-W. OF SAN ANDREAS,-120.415,34.9117,,,82,1241,, ,,,,,PLEISTOCENE-PLIOCENE,HOLES BD06 & BD10 HAVE BEEN COMBINED.  DEPTHS <530 ARE NOT INCLUDED IN AVE HF.,530,1220,1.9, ,,,,, ,,50, ,,, ,,92, ,,, ,,, ,,B,,,530,640,2.03, ,0.2,10.88,,, ,,44.3, ,,, ,,90, ,,, ,,, ,,B,,,645,1155,1.69, ,0.25,11.3,,, ,,55.6, ,0.1,, ,,94, ,,, ,,, ,,C,,,1160,1220,1.71, ,0.21,9.62,,, ,,50.1, ,0.1,, ,,86, ,,, ,,, ,,B,,,END
SMURegionalHeatFlow,SANTA MARIA CA,C1,LEE 752,,CA,,-120.85,34.3333,,,-790,4.5,, ,4.5,,,,-,CONTINENTAL SHELF OFF CENTRAL CALIFORNIA; SITE C1,0,4.5,0.8, ,,,,130, ,11,130, ,,103, ,9,103, ,,, ,,, ,,A,,,END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURegionalHeatFlow,SANTA MARIA CA,SBB-B1,LEE 752,,CA,,-120.1333,34.2167,,,-560,5.7,, ,6.47,,,,-,SANTA BARBARA BASIN SITE B1,0,5.7,0.7, ,,,,63, ,7,63, ,,47, ,5,72, ,,, ,,, ,,A,,,END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURegionalHeatFlow,SANTA MARIA CA,SBB-B2,LEE 752,,CA,,-120.1333,34.2333,,,-560,5.7,, ,6.4,,,,-,SANTA BARBARA BASIN SITE B2,0,5.7,0.7, ,,,,69, ,11,69, ,,50, ,5,77, ,,, ,,, ,,A,,,END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURegionalHeatFlow,SANTA MARIA CA,TB-T5,LEE 752,,CA,,-120.0167,33.1,,,-1190,5,, ,3.82,,,,-,TANNER BASIN SITE T5,0,5,0.8, ,,,,83, ,6,83, ,,63, ,5,68, ,,, ,,, ,,A,,,END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURegionalHeatFlow,SANTA MARIA CA,TB-T6,LEE 752,,CA,,-120.0667,33.2667,,,-1100,2.1,, ,3.6,,,,-,TANNER BASIN SITE T6,0,2.1,0.8,*,,,,98, ,,98, ,,74, ,7,72, ,,, ,,, ,,A,,,END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURegionalHeatFlow,SANTA ROSA AMS CALIF,ANNAPOLI,LACH802,10N/13W-18ABA,CA,SALINIA-W. OF SAN ANDREAS,-123.3467,38.7183,,,238,141,, ,,,,,-,,0,141,, ,,,,, ,,, ,,, ,,90, ,,, ,,, ,,A,,,END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURegionalHeatFlow,SANTA ROSA AMS CALIF,BOONEVIL,LACH802,13N/14W-12DDC,CA,FRANCISCAN-E. OF SAN ANDREAS,-123.3467,38.9933,,,238,110,, ,,,,,-,,0,110,, ,,,,, ,,, ,,, ,,53, ,,, ,,, ,,A,,,END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMURegionalHeatFlow,SANTA ROSA AMS CALIF,CLOVERDL,LACH802,,CA,FRANCISCAN-E. OF SAN ANDREAS,-122.9667,38.7667,,,98,132,, ,,,,,GB?-,,0,132,, ,,,,, ,,, ,,, ,,146, ,,0, ,,, ,,A,,,END
SMURegionalHeatFlow,SANTA ROSA AMS CALIF,FRANZ VY,LACH802,9N/7W-33CCB,CA,FRANCISCAN-E. OF SAN ANDREAS,-122.6483,38.58,,,213,163,, ,,,,,-,,0,163,, ,,,,, ,,, ,,, ,,54, ,,, ,,, ,,A,,,END
SMURegionalHeatFlow,SANTA ROSA AMS CALIF,GEYSERS,LACH802,,CA,FRANCISCAN-E. OF SAN ANDREAS,-122.833,38.8,,,,,, ,,,,,-,"THIS IS THE "" 3 HOLES AT THE GEYSERS "" WELL SITE",,,, ,,,,, ,,, ,,418, ,,418, ,,, ,,, ,,G,,,END
SMURegionalHeatFlow,SANTA ROSA AMS CALIF,GUINDA,LACH802,12N/3W-0,CA,GREAT VALLEY/CALIFORNIA,-122.2,38.84,,,113,121,, ,,,,,GRANODIORITE-,,0,121,, ,,,,, ,,, ,,, ,,38, ,,, ,,, ,,A,,,END
SMURegionalHeatFlow,SANTA ROSA AMS CALIF,NICASIO,LACH802,,CA,FRANCISCAN-E. OF SAN ANDREAS,-122.7483,38.0917,,,61,225,, ,,,,,-,,0,225,, ,,,,, ,,, ,,, ,,77, ,,1, ,,, ,,A,,,END
SMURegionalHeatFlow,SANTA ROSA AMS CALIF,PT ARENA,LACH802,12N/17W-2DCA,CA,SALINIA-W. OF SAN ANDREAS,-123.71,38.9283,,,56,232,, ,,,,,-,,0,232,, ,,,,, ,,, ,,, ,,60, ,,, ,,, ,,A,,,END
SMURegionalHeatFlow,SANTA ROSA AMS CALIF,PT REYES,LACH802,,CA,SALINIA-W. OF SAN ANDREAS,-122.8917,38.095,,,226,195,, ,,,,,-,,0,195,, ,,,,, ,,, ,,, ,,80, ,,2, ,,, ,,A,,,END
SMURegionalHeatFlow,SANTA ROSA AMS CALIF,SEA RNCH,LACH802,10N/14W-21ADB,CA,SALINIA-W. OF SAN ANDREAS,-123.4183,38.7,,,61,188,, ,,,,,-,,0,188,, ,,,,, ,,, ,,, ,,92, ,,, ,,, ,,A,,,END
SMURegionalHeatFlow,SANTA ROSA AMS CALIF,SV13-ARB,WANG822,13N/2W-15BB,CA,GREAT VALLEY/CALIFORNIA,-122.0767,38.9817, 1/30/80,,75,119,, ,,18.68,18.96,,SEDS.-,CALIFORNIA  GREAT VALLEY  THIS IS THE ARBUCKLE WELL,0,119,, ,,,,4, ,,4, ,,, ,,, ,,, ,,, ,,X,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,LSNB,MASE803,29N/4E-9AAC,CA,HIGH CASCADE RANGE - ORE/CAL,-121.537,40.392,10/16/1980,,1890,165,, ,,4,6,6,DACITE-,THIS HOLE HAS TWO DEPTH RANGES  THE FIRST 0-158 M IS A RECHARGE ZONE SO IT WAS NOT INCLUDED IN THE RESULTS OF THIS HOLE LASSEN KGRA  CALIFORNIA    CHRISTIE HILL,158,165,2.1, ,0,,,64, ,0,64, ,,132, ,2,132, ,,, ,,, ,,G,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,LSNC,MASE803,29N/4E-28BBD,CA,HIGH CASCADE RANGE - ORE/CAL,-121.55,40.3483,10/28/1979,,1735,256,, ,5.5,6.6,12.65,,DACITE-,CALIFORNIA  LASSEN KGRA    MORGAN SUMMIT ,91,256,2.3, ,0.1,,,30, ,0.1,31, ,,68, ,3,72, ,,, ,,, ,,B,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,LSND,MASE803,29N/5E-18DBB,CA,HIGH CASCADE RANGE - ORE/CAL,-121.4667,40.3733, 9/11/79,,1828,105,, ,,4.8,6.55,,ANDESITE-,THIS HOLE HAS DOWNWARD WATER FLOW  HEAT-FLOW AND GRADIENTS WERE NOT CALCULATED LASSEN KGRA  CALIFORNIA  WILD CATTLE MTN.,0,105,1.9, ,0.1,,,, ,,, ,,, ,,, ,,, ,,, ,,X,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,LSNE,MASE803,29N/5E-29CDA,CA,HIGH CASCADE RANGE - ORE/CAL,-121.45,40.34,10/27/1979,,1770,168,, ,4.25,5.4,10.3,,ANDESITE-,LASSEN KGRA  CALIFORNIA    WILSON LAKE,46,168,2, ,0,,,37, ,0.1,32, ,,73, ,1,65, ,,, ,,, ,,B,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,LSNF,MASE803,29N/4E-23DAD,CA,HIGH CASCADE RANGE - ORE/CAL,-121.498,40.355,10/28/1979,,1500,224,, ,6,7,26,26,ANDESITE-,LASSEN KGRA  CALIFORNIA   DOE MTN. ,30,224,2.5, ,0.2,,,92, ,0,92, ,,231, ,14,231, ,,, ,,, ,,G,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,LSNG,MASE803,29N/5E-5ABC,CA,HIGH CASCADE RANGE - ORE/CAL,-121.4467,40.4067,10/27/1979,,1905,172,, ,,3.7,14.97,,ANDESITE-,LASSEN KGRA  CALIFORNIA   RICE CREEK ,165,172,1.6, ,0,,,52, ,0.9,52, ,,85, ,3,85, ,,, ,,, ,,D,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,LSNH,MASE803,29N/6E-7BBD,CA,HIGH CASCADE RANGE - ORE/CAL,-121.36,40.3933,10/27/1979,,1786,185,, ,,5.55,12.1,,ANDESITE-,THIS HOLE HAS A DOWNWARD WATERFLOW OR RECHARGE  LASSEN KGRA  CALIFORNIA    WILLOW LAKE,0,185,1.9, ,0,,,, ,,, ,,, ,,, ,,, ,,, ,,X,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,LSNI,MASE803,29N/5E-26DDB,CA,HIGH CASCADE RANGE - ORE/CAL,-121.385,40.34,10/28/1979,,1817,185,, ,,4.4,51,,ANDESITE-,THIS HOLE HAS A DOWNWARD WATERFLOW OR RECHARGE LASSEN KGRA  CALIFORNIA   ICE CAVE MTN.,,,2.1, ,0.1,,,, ,,, ,,, ,,, ,,, ,,, ,,X,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,LSNL,MASE803,29N/5E-15ABC,CA,HIGH CASCADE RANGE - ORE/CAL,-121.4083,40.3767,10/27/1980,,1740,93,, ,,6.75,10.49,,ANDESITE-,THIS HOLE HAS UPWARD WATERFLOW OR DISCHARGE LASSEN KGRA  CALIFORNIA    RICE CREEK ROAD,0,93,2.3, ,0.1,,,, ,,, ,,, ,,, ,,, ,,, ,,X,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,LSNM,MASE803,27N/3E-25CAB,CA,HIGH CASCADE RANGE - ORE/CAL,-121.505,40.1667, 4/ 5/80,,975,182,, ,,12.7,16.25,,GRANODIORITE-,LASSEN KGRA  CALIFORNIA  DEER CREEK,122,182,2.4, ,0.1,,,22, ,0.1,19, ,,54, ,1,46, ,,0, ,,, ,,A,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,LSNO,MASE803,29N/9E-23BBB,CA,HIGH CASCADE RANGE - ORE/CAL,-120.945,40.365, 4/ 5/80,,1585,187,, ,,5.1,13.67,,GRANITE-,LASSEN KGRA  CALIFORNIA    GOODRICH CREEK ,76,187,2, ,0,,,33, ,0.1,47, ,,97, ,1,93, ,,0, ,,, ,,A,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,MOONLGHT,SASS715,,CA,BASIN AND RANGE,-120.8,40.225,,,1690,,, ,,,,,QUARTZ-MONZANITE,THIS SITE COMBINES TWO WELLS  MOONLIGHT VALLEY ML-9 AND ML-43,46,334,3.4,*,,,29,22,*,,22,*,,75,*,,79, ,,2, ,,, ,,A,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,MP20-HH,MASE824,,CA,BASIN AND RANGE,-120.8867,40.9967,,,1745,128,, ,11,11.65,22.05,22.05,ALLUVIUM-,TYPE OF GRADIENT: CONDUCTIVE REGIME         HAYDEN HILL SITE   CORRECTED FOR TOPOGRAPHIC EFFECT USING PLANE SLOPES,40,128,1.3, ,0.2,,,90, ,9,90, ,,98, ,24,98, ,,, ,,, ,,C,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,MP21-HLI,MASE824,,CA,BASIN AND RANGE,-120.2483,40.205,,,1225,179,, ,11.4,16.25,28.6,28.6,LACUSTRINE-,TYPE OF GRADIENT: CONDUCTIVE REGIME    HONEY LAKE ISLAND SITE,91,,1.1, ,0.1,,,102, ,8,102, ,,112, ,19,112, ,,, ,,, ,,C,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,MP26,MASE824,,CA,BASIN AND RANGE,-120.5183,40.96,,,1610,55,, ,7.2,7.63,8.1,8.1,LACUSTRINE-,TYPE OF REGIME: RECHARGE AND/OR DOWNWARD MOVEMENT OF WATER HEAT FLOW  GRADIENT AND CONDUCTIVITY WEREN'T CALCULATED DUE TO WATER FLOW,12,55,, ,,,,, ,,, ,,, ,,, ,,, ,,, ,,X,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,MP27,MASE824,,CA,HIGH CASCADE RANGE - ORE/CAL,-121.3233,40.9967,,,1010,122,, ,,11.75,11.8,11.76,BASALT-,TYPE OF REGIME: RECHARGE AND/OR DOWNWARD MOVEMENT OF WATER  HEAT FLOW  CONDUCTIVITY AND GRADIENT WEREN'T CALCULATED DUE TO WATER FLOW,18,122,, ,,,,, ,,, ,,, ,,, ,,, ,,, ,,X,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,MP31,MASE824,,CA,BASIN AND RANGE,-120.7233,40.7683,,,1680,114,, ,,10.68,20.24,20.25,BASALT-,TYPE OF REGIME: RECHARGE  DISCHARGE HEAT FLOW  GRADIENT AND CONDUCTIVITY WEREN'T CALCULATED DUE TO WATER FLOW,15,114,, ,,,,, ,,, ,,, ,,, ,,, ,,, ,,X,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,MP33,MASE824,,CA,HIGH CASCADE RANGE - ORE/CAL,-121.2583,40.7583,,,1735,177,, ,,9.6,9.8,9.8,BASALT-,TYPE OF REGIME: RECHARGE AND/OR DOWNWARD MOVEMENT OF WATER HEAT FLOW  GRADIENT AND CONDUCTIVITY WEREN'T CALCULATED DUE TO WATER FLOW,49,177,, ,,,,, ,,, ,,, ,,, ,,, ,,, ,,X,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,MP37,MASE824,,CA,BASIN AND RANGE,-120.3133,40.7317,,,1650,198,, ,8.4,10.4,20,19.63,BASALT-,TYPE OF REGIME: CONDUCTIVE       RAVENDALE SITE,75,198,1.6, ,0.2,,,64, ,7,64, ,,107, ,25,107, ,,, ,,, ,,C,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,MP64,MASE824,,CA,HIGH CASCADE RANGE - ORE/CAL,-121.5133,40.805,,,1020,,, ,,9.85,10.1,10.1,BASALT-,TYPE OF REGIME: RECHARGE LATERAL MOVEMENT OF WATER HEAT FLOW  GRADIENT AND CONDUCTIVITY WEREN'T CALCULATED DUE TO WATER FLOW,,,, ,,,,, ,,, ,,, ,,, ,,, ,,, ,,X,,,END
SMURegionalHeatFlow,SUSANVILLE AMS,RVN,MASE824,31N/11E-25ACB,CA,SIERRA NEVADA MTNS.,-120.68,40.52,,,1640,229,, ,8.6,8.6,15.93,,GRANODIORITE-,TYPE OF GRADIENT: CONDUCTIVE REGIME       ROUND VALLEY SITE,160,229,2.4, ,0.1,,,22, ,0.1,19, ,,52, ,1,47, ,,0, ,,, ,,A,,,END
SMURegionalHeatFlow,TRONA AMS CALIF,CDDBK LK,SASS786,30S/43E-23ABA,CA,BASIN AND RANGE,-117.3367,35.315,,,1146,,, ,,,,,QUARTZMONZ.-,,46,76,2.7, ,0,,8,, ,,26, ,0.1,, ,,70, ,,, ,,, ,,B,,,END
SMURegionalHeatFlow,TRONA AMS CALIF,GARLOCK GAR,SASS786/SASS945,28S/41E-35BCA,CA,SIERRA NEVADA MTNS.,-117.5567,35.4633,1/15/1978,,1164,152,, ,,,22.25,22.25,GRANITE-,,46,152,3.1, ,0,,24,28, ,,28, ,,, ,,86, ,,2, ,,, ,,A,,,END
SMURegionalHeatFlow,TRONA AMS CALIF,RNDBRG A,SASS786,28S/40E-25CCC,CA,BASIN AND RANGE,-117.627,35.467,,,741,161,,,,,26,26,DIORITE-,,85,161,2.5, ,0.1,,5,30, ,0,30, ,,77, ,3,77, ,,, ,,, ,,B,,,END
SMURegionalHeatFlow,TRONA AMS CALIF,RNDBRG A / RGA,SASS786/SASS945,,CA,SIERRA NEVADA MTNS.,-117.6267,35.4667,5/13/1978,,1045,161,, ,,,25.55,25.55,GRANITE-,,85,161,2.5, ,0.1,,5,30, ,0.02,30, ,0.02,77, ,2.5,77, ,,2, ,,, ,,A,,,END
SMURegionalHeatFlow,TRONA AMS CALIF,RNDBRG B,SASS786,29S/43E-27CCC,CA,BASIN AND RANGE,-117.363,35.38,,,1015,153,,,,,24,24,QUARTZ-MONZONITE,,90,153,2.8, ,0.1,,7,30, ,,30, ,0,83, ,,83, ,,, ,,, ,,B,,,END
SMURegionalHeatFlow,TRONA AMS CALIF,RNDBRG B / RGB,SASS786/SASS945,,CA,SIERRA NEVADA MTNS.,-117.3633,35.38,5/12/1978,,1015,153,, ,,,23.63,23.63,GRANITE-,,90,153,2.8, ,0.1,,7,30, ,0.02,30, ,0.02,83, ,1.67,83, ,,1, ,,, ,,B,,,END
SMURegionalHeatFlow,TRONA AMS CALIF,RNDBRG C,SASS786,30S/41E-18BDC,CA,BASIN AND RANGE,-117.625,35.327,,,1070,160,,,,,24,24,QUARTZ-DIORITE,,21,160,2.8, ,0.1,,12,29, ,,29, ,0,82, ,,82, ,,, ,,, ,,B,,,END
SMURegionalHeatFlow,TRONA AMS CALIF,RNDBRG C / RGC,SASS786/SASS945,,CA,SIERRA NEVADA MTNS.,-117.625,35.3267,5/12/1978,,1070,160,, ,,,23.63,23.63,GRANITE-,,21,160,2.8, ,0.1,,12,29, ,0.04,29, ,0.04,82, ,2.5,82, ,,1, ,,, ,,A,,,END
SMURegionalHeatFlow,TRONA AMS CALIF,RNDBRG FREMONT / FPK,SASS786/SASS945,31S/41E-12BBB,CA,SIERRA NEVADA MTNS.,-117.5383,35.2583,,,936,102,, ,,,21.2,21.2,GRANITE-,,61,102,2.4, ,0.1,,9,24, ,,24, ,0.1,, ,,56, ,,1, ,,, ,,B,,,END
SMURegionalHeatFlow,TRONA AMS CALIF,RNDBRG LAUREL M / LMT ,SASS786/SASS945,28S/40E-3BDD,CA,BASIN AND RANGE,-117.6533,35.53,1/16/1978,,1012,106,, ,,,24.48,24.48,GRANODIORITE-,,34,106,2.5, ,0,,23,38, ,,38, ,0.1,, ,,96, ,,2, ,,, ,,B,,,END
SMURegionalHeatFlow,Twentynine Palms /San Bern. AMS,29 PALMS,LACH853,1S/9E-14BAD,CA,BASIN AND RANGE,-116.0117,34.09,,,786,100,, ,,,,,-,,61,91,3.2, ,0.2,,5,17, ,0.1,15, ,,52, ,3,46, ,,1, ,,, ,,A,,,END
SMURegionalHeatFlow,UKIAH AMS CALIF,COLD CRK,SASS715,,CA,FRANCISCAN-E. OF SAN ANDREAS,-122.8833,39.7,,,1186,327,, ,,,,,META.SEDS.-,CALIFORNIA  COLD CREEK (EG-8) WELL SITE ,175,327,4.3, ,0.2,,10,20, ,0.1,16, ,,88, ,4,67, ,,1, ,,, ,,A,,,END
SMURegionalHeatFlow,UKIAH AMS CALIF,COVELO N,LACH802,23N/12W-23CAC,CA,FRANCISCAN-E. OF SAN ANDREAS,-123.165,39.835,,,473,199,, ,,,,,-,,0,198,, ,,,,, ,,, ,,, ,,59, ,,, ,,, ,,A,,,END
