"Line Numbers"	"  Si AT%"	"  Ti AT%"	"  Al AT%"	"  Fe AT%"	"  Mg AT%"	"  Ca AT%"	"  Na AT%"	"  Cr AT%"	"  Mn AT%"	"  Ni AT%"	"   O AT%"	"  Si WT%"	"  Ti WT%"	"  Al WT%"	"  Fe WT%"	"  Mg WT%"	"  Ca WT%"	"  Na WT%"	"  Cr WT%"	"  Mn WT%"	"  Ni WT%"	"   O WT%"	"SiO2  Oxide Percents"	"TiO2  Oxide Percents"	"Al2O3 Oxide Percents"	"FeO   Oxide Percents"	"MgO   Oxide Percents"	"CaO   Oxide Percents"	"Na2O  Oxide Percents"	"Cr2O3 Oxide Percents"	"MnO   Oxide Percents"	"NiO   Oxide Percents"	"       O"	"Oxide Totals"	"Si Detection Limits"	"Ti Detection Limits"	"Al Detection Limits"	"Fe Detection Limits"	"Mg Detection Limits"	"Ca Detection Limits"	"Na Detection Limits"	"Cr Detection Limits"	"Mn Detection Limits"	"Ni Detection Limits"	"Si Percent Errors"	"Ti Percent Errors"	"Al Percent Errors"	"Fe Percent Errors"	"Mg Percent Errors"	"Ca Percent Errors"	"Na Percent Errors"	"Cr Percent Errors"	"Mn Percent Errors"	"Ni Percent Errors"	"Si K-RAW"	"Ti K-RAW"	"Al K-RAW"	"Fe K-RAW"	"Mg K-RAW"	"Ca K-RAW"	"Na K-RAW"	"Cr K-RAW"	"Mn K-RAW"	"Ni K-RAW"	"Si ONCNT"	"Ti ONCNT"	"Al ONCNT"	"Fe ONCNT"	"Mg ONCNT"	"Ca ONCNT"	"Na ONCNT"	"Cr ONCNT"	"Mn ONCNT"	"Ni ONCNT"	"Si OFCNT"	"Ti OFCNT"	"Al OFCNT"	"Fe OFCNT"	"Mg OFCNT"	"Ca OFCNT"	"Na OFCNT"	"Cr OFCNT"	"Mn OFCNT"	"Ni OFCNT"	"Si NECNT"	"Ti NECNT"	"Al NECNT"	"Fe NECNT"	"Mg NECNT"	"Ca NECNT"	"Na NECNT"	"Cr NECNT"	"Mn NECNT"	"Ni NECNT"	"Si ONTIM"	"Ti ONTIM"	"Al ONTIM"	"Fe ONTIM"	"Mg ONTIM"	"Ca ONTIM"	"Na ONTIM"	"Cr ONTIM"	"Mn ONTIM"	"Ni ONTIM"	"Si HITIM"	"Ti HITIM"	"Al HITIM"	"Fe HITIM"	"Mg HITIM"	"Ca HITIM"	"Na HITIM"	"Cr HITIM"	"Mn HITIM"	"Ni HITIM"	"Si LOTIM"	"Ti LOTIM"	"Al LOTIM"	"Fe LOTIM"	"Mg LOTIM"	"Ca LOTIM"	"Na LOTIM"	"Cr LOTIM"	"Mn LOTIM"	"Ni LOTIM"	"Si DETIM"	"Ti DETIM"	"Al DETIM"	"Fe DETIM"	"Mg DETIM"	"Ca DETIM"	"Na DETIM"	"Cr DETIM"	"Mn DETIM"	"Ni DETIM"	" BEAMCUR"	"X Stage Coordinates (mm)"	"Y Stage Coordinates (mm)"	"Z Stage Coordinates (mm)"	" RELDIST"	"Si STDCT"	"Ti STDCT"	"Al STDCT"	"Fe STDCT"	"Mg STDCT"	"Ca STDCT"	"Na STDCT"	"Cr STDCT"	"Mn STDCT"	"Ni STDCT"
     532	 18.8755	 .044762	 1.91582	 1.96797	 16.6984	 .326468	 .082102	 .091863	 .037670	 .018027	 59.9415	 25.7436	 .104118	 2.51021	 5.33702	 19.7084	 .635405	 .091659	 .231950	 .100496	 .051394	 46.5725	 55.0748	 .173675	 4.74299	 6.86607	 32.6825	 .889060	 .123554	 .339012	 .129764	 .065401	  .00000	 101.087	 .024098	 .041014	 .025750	 .039040	 .009886	 .007243	 .015412	 .010676	 .025400	 .035696	 .273980	 22.7427	 1.13711	 1.37911	 .280866	 1.22369	 9.99559	 2.74329	 13.2566	 33.7712	 1.27019	 .001595	 .107330	 .089556	 .532397	 .043375	 .009928	 .003113	 .001687	 .000577	 6786.80	 5.68075	 513.400	 283.809	 6274.56	 453.581	 24.3888	 319.027	 44.9590	 63.1304	 89.1854	 2.84037	 51.0399	 9.15778	 22.3157	 48.4029	 11.1842	 145.217	 30.4617	 55.9789	 6697.62	 2.84039	 462.360	 274.652	 6252.24	 405.178	 13.2046	 173.809	 14.4973	 7.15152	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5250	 17.4167	 41.3984	 11.0855	 2716.22	 5272.94	 1781.20	 4307.86	 3066.82	 11743.6	 9341.22	 1329.97	 55829.0	 8591.77	 12396.1
     533	 18.9243	 .031741	 1.89045	 2.00850	 16.6128	 .325736	 .088043	 .094957	 .035488	 .035677	 59.9524	 25.7213	 .073577	 2.46844	 5.42819	 19.5399	 .631797	 .097953	 .238937	 .094350	 .101365	 46.4206	 55.0272	 .122730	 4.66408	 6.98335	 32.4030	 .884011	 .132039	 .349223	 .121828	 .128989	  .00000	 100.816	 .023686	 .040287	 .024750	 .036767	 .009605	 .007126	 .014547	 .010677	 .025432	 .034918	 .273925	 30.1688	 1.14031	 1.36175	 .282236	 1.22397	 9.15394	 2.67781	 14.0507	 17.2747	 1.26960	 .001127	 .105562	 .091125	 .527041	 .043136	 .010588	 .003209	 .001585	 .001138	 6780.85	 4.75028	 501.922	 287.583	 6210.53	 449.804	 23.9970	 324.615	 44.1753	 67.6857	 86.2283	 2.74242	 47.1705	 8.12916	 21.0033	 46.8673	 9.91829	 145.444	 30.5597	 53.5789	 6694.62	 2.00786	 454.751	 279.454	 6189.53	 402.937	 14.0787	 179.171	 13.6156	 14.1068	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5250	 17.4250	 41.3996	 11.0855	 2724.61	 5273.00	 1781.16	 4307.90	 3066.72	 11743.9	 9341.18	 1329.65	 55829.1	 8591.95	 12395.9
     534	 18.7370	 .115926	 2.78464	 1.07492	 8.33425	 7.76712	 1.05661	 .195939	 .018681	 .007512	 59.9074	 24.2926	 .256331	 3.46840	 2.77115	 9.35076	 14.3705	 1.12135	 .470300	 .047376	 .020358	 44.2472	 51.9706	 .427575	 6.55347	 3.56507	 15.5064	 20.1072	 1.51155	 .687378	 .061173	 .025906	 .000004	 100.416	 .023419	 .047250	 .023983	 .040055	 .010171	 .007720	 .016386	 .011195	 .026779	 .036389	 .275625	 12.1217	 .904968	 1.97631	 .417681	 .231354	 1.91062	 1.63613	 27.9630	 85.2790	 1.25739	 .003852	 .159594	 .046429	 .242817	 .991931	 .116063	 .006191	 .000793	 .000229	 6722.95	 10.4862	 738.770	 151.984	 2873.53	 9321.94	 165.810	 499.148	 40.4278	 61.4032	 92.6434	 3.62605	 51.2496	 9.60403	 21.8194	 56.1820	 11.5255	 153.507	 33.6160	 58.5602	 6630.31	 6.86019	 687.521	 142.380	 2851.72	 9265.76	 154.285	 345.640	 6.81178	 2.84303	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5100	 17.9895	 41.0696	 11.0855	 3378.49	 5273.06	 1781.13	 4307.95	 3066.63	 11744.3	 9341.13	 1329.32	 55829.3	 8592.12	 12395.7
     535	 18.7312	 .117841	 2.78043	 1.06539	 8.34807	 7.74906	 1.07273	 .200424	 .024075	 .009280	 59.9015	 24.4108	 .261914	 3.48107	 2.76081	 9.41476	 14.4113	 1.14434	 .483558	 .061371	 .025282	 44.4719	 52.2235	 .436888	 6.57742	 3.55178	 15.6125	 20.1644	 1.54255	 .706755	 .079245	 .032172	 .000000	 100.927	 .023139	 .044975	 .025025	 .040781	 .009846	 .007487	 .015825	 .011479	 .026275	 .037143	 .274916	 11.6385	 .908506	 1.98511	 .416132	 .230984	 1.88111	 1.62221	 21.5149	 70.2522	 1.26337	 .003936	 .160143	 .046257	 .244459	 .994756	 .118463	 .006365	 .001027	 .000285	 6752.28	 10.2943	 745.644	 151.798	 2891.52	 9344.92	 168.180	 516.677	 41.1790	 64.5161	 90.3887	 3.28433	 55.7523	 9.95100	 20.4356	 52.8207	 10.7438	 161.303	 32.3546	 60.9855	 6661.89	 7.00994	 689.892	 141.847	 2871.09	 9292.10	 157.436	 355.375	 8.82448	 3.53061	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5000	 17.9824	 41.0638	 11.0855	 3387.66	 5273.11	 1781.09	 4307.99	 3066.53	 11744.7	 9341.09	 1328.99	 55829.4	 8592.30	 12395.5
     536	 18.6832	 .115830	 2.84682	 1.07309	 8.36832	 7.73292	 1.04932	 .203583	 .021889	 .005177	 59.8998	 24.2285	 .256178	 3.54665	 2.76708	 9.39115	 14.3105	 1.11386	 .488761	 .055524	 .014033	 44.2517	 51.8335	 .427320	 6.70134	 3.55984	 15.5734	 20.0233	 1.50146	 .714360	 .071695	 .017858	 .000000	 100.424	 .023290	 .045599	 .024264	 .039421	 .010440	 .007900	 .016170	 .011212	 .026587	 .037096	 .275983	 11.9094	 .894871	 1.97386	 .416757	 .231853	 1.91432	 1.59144	 23.8929	 125.609	 1.25319	 .003850	 .163157	 .046361	 .243944	 .987806	 .115326	 .006434	 .000929	 .000158	 6699.84	 10.2362	 755.346	 151.468	 2888.14	 9286.00	 164.455	 513.278	 41.1427	 62.8427	 91.5423	 3.37939	 52.4583	 9.30571	 23.0146	 58.8567	 11.2260	 154.048	 33.1587	 60.8829	 6608.30	 6.85683	 702.888	 142.163	 2865.12	 9227.14	 153.229	 359.230	 7.98405	 1.95977	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5225	 17.9896	 41.0603	 11.0855	 3395.66	 5273.17	 1781.05	 4308.03	 3066.43	 11745.0	 9341.05	 1328.67	 55829.5	 8592.48	 12395.3
"Un   32  CK-7_D1b_(AOI_3) (TKCS): "	 40	 15	 25	 10
     537	 18.8779	 .027040	 1.91387	 1.99698	 16.6993	 .321350	 .060495	 .091890	 .048659	 .023735	 59.9388	 25.7403	 .062880	 2.50703	 5.41432	 19.7045	 .625284	 .067519	 .231959	 .129780	 .067650	 46.5585	 55.0678	 .104888	 4.73698	 6.96550	 32.6760	 .874898	 .091014	 .339025	 .167577	 .086086	 .000000	 101.110	 .023091	 .044116	 .025869	 .038970	 .009477	 .007385	 .015688	 .010642	 .023966	 .035574	 .273847	 37.1425	 1.13946	 1.36906	 .281006	 1.24070	 13.0572	 2.73794	 10.0973	 25.8181	 1.26986	 .000963	 .107165	 .090874	 .531996	 .042688	 .007305	 .003115	 .002179	 .000759	 6778.08	 5.00004	 513.118	 287.767	 6268.97	 449.018	 21.2262	 318.211	 45.8365	 64.9574	 81.7893	 3.28433	 51.4401	 9.11770	 20.4714	 50.2720	 11.5226	 144.301	 27.1090	 55.5437	 6696.29	 1.71571	 461.677	 278.649	 6248.50	 398.746	 9.70358	 173.909	 18.7275	 9.41363	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5000	 17.3452	 41.7746	 11.0860	 .000000	 5273.23	 1781.01	 4308.08	 3066.33	 11745.4	 9341.00	 1328.32	 55829.7	 8592.66	 12395.1
     538	 18.9378	 .027118	 1.89741	 1.96557	 16.6572	 .322537	 .065306	 .098723	 .039852	 .023304	 59.9652	 25.7553	 .062898	 2.47903	 5.31540	 19.6040	 .625970	 .072701	 .248561	 .106015	 .066251	 46.4585	 55.0997	 .104918	 4.68408	 6.83824	 32.5093	 .875858	 .098000	 .363290	 .136890	 .084306	 .000004	 100.795	 .023284	 .042451	 .024611	 .042871	 .009708	 .007560	 .015159	 .010474	 .025563	 .035358	 .273740	 36.0269	 1.13666	 1.39171	 .281694	 1.24596	 11.9794	 2.56473	 12.6987	 26.1946	 1.27136	 .000963	 .106047	 .089197	 .529574	 .042726	 .007872	 .003336	 .001780	 .000744	 6787.49	 4.75494	 503.494	 284.529	 6241.74	 451.767	 21.2262	 325.915	 46.1307	 64.0748	 83.2669	 3.03923	 46.6306	 11.0295	 21.5054	 52.6664	 10.7716	 139.649	 30.8348	 54.8571	 6704.23	 1.71571	 456.863	 273.500	 6220.24	 399.101	 10.4546	 186.266	 15.2959	 9.21772	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5000	 17.3371	 41.7705	 11.0860	 9.07936	 5273.29	 1780.97	 4308.13	 3066.23	 11745.7	 9340.96	 1328.00	 55829.8	 8592.84	 12395.0
     539	 18.8824	 .020851	 1.85353	 2.02233	 16.7567	 .325366	 .066630	 .092455	 .038833	 .019525	 59.9215	 25.7572	 .048507	 2.42900	 5.48535	 19.7805	 .633363	 .074398	 .233482	 .103617	 .055673	 46.5645	 55.1040	 .080913	 4.58955	 7.05689	 32.8019	 .886202	 .100287	 .341252	 .133794	 .070846	 .000008	 101.166	 .023312	 .041399	 .024985	 .034648	 .009980	 .007162	 .015189	 .010497	 .024416	 .035308	 .273810	 44.5981	 1.15404	 1.35101	 .280590	 1.22386	 11.7687	 2.70018	 12.4968	 30.9362	 1.27075	 .000743	 .103753	 .092063	 .533905	 .043239	 .008048	 .003136	 .001740	 .000625	 6784.49	 4.21571	 494.902	 289.484	 6294.00	 451.178	 21.4713	 315.561	 43.0910	 62.4569	 83.3792	 2.89217	 47.9170	 7.20577	 22.6950	 47.2815	 10.7864	 140.461	 28.1385	 54.7101	 6701.11	 1.32354	 446.985	 282.278	 6271.30	 403.896	 10.6849	 175.099	 14.9526	 7.74677	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5000	 17.3459	 41.7668	 11.0860	 18.6261	 5273.35	 1780.93	 4308.17	 3066.14	 11746.1	 9340.91	 1327.68	 55830.0	 8593.02	 12394.8
     540	 14.2870	 .001546	 .000000	 3.04961	 25.3362	 .032977	 .008762	 .001090	 .048370	 .092121	 57.1424	 19.3078	 .003564	 .000000	 8.19495	 29.6305	 .063598	 .009693	 .002728	 .127864	 .260240	 43.9927	 41.3063	 .005945	 .000000	 10.5428	 49.1363	 .088987	 .013066	 .003987	 .165103	 .331163	 .000008	 101.594	 .024432	 .045042	 .027019	 .037841	 .009776	 .007339	 .015818	 .010550	 .025408	 .036034	 .325519	 599.992	 -5344.3	 1.09741	 .229868	 6.45095	 79.1995	 182.977	 10.6864	 7.49111	 .908451	 .000055	 -.00001	 .138300	 .794034	 .004368	 .001043	 .000037	 .002158	 .002930	 4873.86	 3.58126	 46.3633	 432.718	 9348.53	 91.0168	 12.9516	 148.683	 49.3070	 93.5670	 83.2317	 3.48314	 46.4033	 8.68316	 21.4469	 50.2135	 11.5668	 146.603	 30.7609	 57.2556	 4790.63	 .098118	 -.03992	 424.035	 9327.09	 40.8033	 1.38477	 2.08011	 18.5462	 36.3113	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4800	 17.0997	 42.0123	 11.0860	 366.309	 5273.41	 1780.89	 4308.21	 3066.04	 11746.5	 9340.87	 1327.35	 55830.1	 8593.19	 12394.6
     541	 14.2393	 .000000	 .002737	 3.08457	 25.3789	 .028826	 .000000	 .005417	 .040665	 .097853	 57.1217	 19.2161	 .000000	 .003548	 8.27715	 29.6385	 .055514	 .000000	 .013534	 .107344	 .276041	 43.9145	 41.1102	 .000000	 .006703	 10.6485	 49.1495	 .077675	 .000000	 .019781	 .138607	 .351270	 .000000	 101.502	 .024706	 .044769	 .026581	 .040269	 .010199	 .007488	 .016223	 .010507	 .025937	 .035845	 .326717	 -94.280	 354.362	 1.09513	 .230096	 7.36313	 -804.00	 37.2408	 12.6997	 7.08676	 .903718	 -.00033	 .000138	 .139717	 .793760	 .003814	 -.00010	 .000185	 .001812	 .003108	 4850.65	 2.84902	 45.3909	 438.189	 9347.44	 87.8409	 11.9857	 155.705	 47.6014	 95.1114	 84.9257	 3.43847	 44.7969	 9.82421	 23.2864	 52.2183	 12.1210	 145.378	 32.0283	 56.5918	 4765.73	 -.58945	 .593960	 428.365	 9324.15	 35.6226	 -.13535	 10.3266	 15.5731	 38.5196	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4475	 17.0960	 42.0054	 11.0860	 374.136	 5273.47	 1780.85	 4308.26	 3065.95	 11746.8	 9340.83	 1327.03	 55830.3	 8593.37	 12394.4
     542	 14.2209	 .000776	 .000000	 3.08135	 25.4098	 .024975	 .005618	 .000679	 .043284	 .102979	 57.1096	 19.1720	 .001784	 .000000	 8.26020	 29.6447	 .048050	 .006200	 .001694	 .114142	 .290210	 43.8611	 41.0158	 .002976	 .000000	 10.6267	 49.1599	 .067231	 .008357	 .002475	 .147385	 .369300	 .000000	 101.400	 .024495	 .046045	 .027797	 .041077	 .010007	 .007453	 .016007	 .010635	 .025298	 .035148	 .327091	 1220.64	 -52.690	 1.09740	 .230087	 8.33099	 123.976	 296.670	 11.7828	 6.68795	 .901437	 .000028	 -.00095	 .139442	 .793886	 .003301	 .000667	 .000023	 .001927	 .003267	 4837.16	 3.68516	 44.8637	 437.728	 9348.32	 82.5587	 12.6771	 150.195	 47.0257	 94.8937	 83.4161	 3.63603	 48.9382	 10.2202	 22.4121	 51.7259	 11.7927	 148.903	 30.4653	 54.3970	 4753.75	 .049136	 -4.0745	 427.507	 9325.91	 30.8328	 .884453	 1.29221	 16.5605	 40.4967	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4400	 17.1026	 42.0060	 11.0860	 380.762	 5273.52	 1780.82	 4308.30	 3065.85	 11747.2	 9340.79	 1326.71	 55830.4	 8593.54	 12394.2
     543	 18.3079	 .417334	 2.83887	 1.00990	 8.72405	 7.76894	 .444338	 .321385	 .037316	 .088441	 60.0416	 23.6897	 .920982	 3.52900	 2.59841	 9.76891	 14.3457	 .470636	 .769887	 .094450	 .239221	 44.2593	 50.6807	 1.53625	 6.66799	 3.34285	 16.1998	 20.0725	 .634406	 1.12525	 .121957	 .304415	 .000004	 100.686	 .023784	 .043597	 .024323	 .038838	 .010402	 .007876	 .015942	 .011282	 .024908	 .037072	 .279839	 4.98593	 .899737	 2.04192	 .408785	 .231519	 3.19634	 1.15953	 13.8073	 8.24916	 1.22374	 .013867	 .161863	 .043597	 .253906	 .992927	 .048275	 .010138	 .001583	 .002698	 6548.52	 27.7871	 749.646	 142.690	 3005.60	 9333.36	 74.6771	 721.744	 42.7126	 94.2205	 95.0115	 3.09280	 52.2850	 9.03304	 22.8333	 58.6846	 10.6466	 155.719	 29.1127	 60.7808	 6453.51	 24.6943	 697.361	 133.657	 2982.76	 9274.67	 64.0305	 566.025	 13.5999	 33.4397	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4625	 17.3268	 41.9410	 11.0860	 614.194	 5273.58	 1780.78	 4308.35	 3065.75	 11747.5	 9340.74	 1326.38	 55830.6	 8593.72	 12394.0
     544	 18.3317	 .343505	 2.58835	 .977245	 8.95505	 7.95110	 .442302	 .404432	 .022015	 .009111	 59.9752	 23.6619	 .756180	 3.20963	 2.50819	 10.0028	 14.6458	 .467321	 .966435	 .055583	 .024582	 44.1011	 50.6212	 1.26135	 6.06454	 3.22678	 16.5876	 20.4924	 .629938	 1.41252	 .071771	 .031281	 .000004	 100.399	 .023608	 .046607	 .024253	 .038754	 .010423	 .007714	 .016648	 .010980	 .025939	 .036473	 .279668	 5.71435	 .949352	 2.08274	 .403414	 .229004	 3.24306	 .988881	 23.3514	 70.9575	 1.22398	 .011378	 .147040	 .042031	 .260458	 1.01340	 .048064	 .012715	 .000931	 .000277	 6548.78	 23.7940	 685.406	 137.832	 3082.85	 9522.20	 75.4109	 857.207	 39.5432	 62.2606	 93.9360	 3.53220	 51.8987	 8.97769	 23.0259	 56.3057	 11.6760	 147.317	 31.5459	 58.8257	 6454.84	 20.2618	 633.507	 128.854	 3059.83	 9465.89	 63.7349	 709.890	 7.99731	 3.43482	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4800	 17.3291	 41.9353	 11.0860	 620.343	 5273.64	 1780.74	 4308.39	 3065.66	 11747.9	 9340.70	 1326.05	 55830.7	 8593.90	 12393.9
     545	 18.4803	 .570282	 7.50097	 1.09941	 3.24914	 5.62001	 2.69849	 .000000	 .022886	 .032636	 60.7259	 22.3154	 1.17444	 8.70155	 2.63977	 3.39523	 9.68434	 2.66725	 .000000	 .054056	 .082380	 41.7734	 47.7405	 1.95903	 16.4414	 3.39606	 5.63031	 13.5503	 3.59540	 .000000	 .069799	 .104830	 .000004	 92.4877	 .023572	 .041599	 .024243	 .037008	 .010483	 .007190	 .015343	 .010967	 .025353	 .035330	 .289597	 4.27680	 .536980	 2.01051	 .706299	 .282281	 1.18303	 -314.10	 23.4886	 21.2433	 1.14164	 .017750	 .419520	 .044334	 .087316	 .668631	 .278738	 -.00002	 .000907	 .000929	 6112.39	 34.4490	 1864.97	 144.140	 1048.56	 6294.20	 379.776	 147.185	 38.0755	 66.8433	 91.7127	 2.84203	 57.4995	 8.23202	 22.7473	 48.7489	 10.2459	 148.397	 30.2836	 55.3258	 6020.68	 31.6070	 1807.47	 135.908	 1025.82	 6245.45	 369.530	 -1.2116	 7.79186	 11.5175	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5100	 17.4079	 41.9905	 11.0860	 716.555	 5273.70	 1780.70	 4308.44	 3065.56	 11748.3	 9340.66	 1325.73	 55830.8	 8594.08	 12393.7
