"Line Numbers"	              "SiO2  Oxide Percents"	"TiO2  Oxide Percents"	"Al2O3 Oxide Percents"	"FeO   Oxide Percents"	"MgO   Oxide Percents"	"CaO   Oxide Percents"	"Na2O  Oxide Percents"	"Cr2O3 Oxide Percents"	"MnO   Oxide Percents"	"NiO   Oxide Percents"	"Si Formula Atoms"	"Ti Formula Atoms"	"Al Formula Atoms"	"Fe Formula Atoms"	"Mg Formula Atoms"	"Ca Formula Atoms"	"Na Formula Atoms"	"Cr Formula Atoms"	"Mn Formula Atoms"	"Ni Formula Atoms"	"Oxide Totals"	"Formula Totals"	"X Stage Coordinates (mm)"	"Y Stage Coordinates (mm)"	"Z Stage Coordinates (mm)"	"Si Detection Limits"	"Ti Detection Limits"	"Al Detection Limits"	"Fe Detection Limits"	"Mg Detection Limits"	"Ca Detection Limits"	"Na Detection Limits"	"Cr Detection Limits"	"Mn Detection Limits"	"Ni Detection Limits"	"Si Percent Errors"	"Ti Percent Errors"	"Al Percent Errors"	"Fe Percent Errors"	"Mg Percent Errors"	"Ca Percent Errors"	"Na Percent Errors"	"Cr Percent Errors"	"Mn Percent Errors"	"Ni Percent Errors"	
813.000000  	  55.317707   	.097496     	4.065965    	5.770734    	33.018066   	1.160083    	.104285     	.659463     	.149559     	.106734     	1.903595    	.002523     	.164904     	.166076     	1.693855    	.042772     	.006958     	.017943     	.004359     	.002954     	100.450089  	10.005939   	9.235400    	77.841103   	11.003000   	.023409     	.045516     	.024294     	.037933     	.009584     	.007544     	.014358     	.010620     	.024836     	.035169     	.275425     	40.744637   	1.234401    	1.509203    	.280912     	1.064115    	10.923142   	1.648542    	11.493907   	20.818975   	
814.000000  	  56.069870   	.678538     	5.318729    	6.106587    	27.313330   	1.423463    	.105335     	.600820     	.097060     	.130749     	1.968337    	.017913     	.220057     	.179281     	1.429417    	.053540     	.007170     	.016676     	.002886     	.003691     	97.844498   	9.898968    	9.185500    	77.856903   	11.003000   	.026903     	.041676     	.027635     	.038939     	.008908     	.007612     	.013394     	.010747     	.025601     	.034929     	.273047     	8.256353    	1.067881    	1.466009    	.310184     	.946407     	10.403050   	1.774102    	17.431168   	17.077904   	
815.000000  	  51.234623   	.408546     	5.691943    	3.422752    	16.564873   	19.370741   	1.223576    	1.168532    	.067720     	.086254     	1.872650    	.011229     	.245194     	.104624     	.902600     	.758585     	.086711     	.033769     	.002097     	.002536     	99.239563   	10.019995   	9.145800    	77.866302   	11.003000   	.023448     	.048206     	.024366     	.037606     	.010415     	.007946     	.015614     	.011321     	.026047     	.036272     	.280278     	12.721681   	.986695     	2.003969    	.406714     	.238345     	2.120885    	1.138741    	24.786175   	26.248428   	
816.000000  	  51.963497   	.201393     	5.131281    	3.157961    	16.643215   	20.051041   	1.169474    	1.255827    	.087051     	.049954     	1.889878    	.005508     	.219947     	.096052     	.902375     	.781336     	.082467     	.036112     	.002682     	.001461     	99.710693   	10.017817   	9.009700    	78.044800   	11.003000   	.023626     	.047610     	.023872     	.036083     	.010741     	.007905     	.015847     	.011187     	.025407     	.037063     	.277933     	22.347200   	1.043817    	2.086586    	.405723     	.234247     	2.180960    	1.081487    	19.161064   	45.516808   	
817.000000  	  52.127403   	.247879     	5.069575    	3.212145    	16.651829   	20.061106   	1.198112    	1.250032    	.029169     	.025889     	1.892283    	.006767     	.216894     	.097517     	.901148     	.780261     	.084327     	.035878     	.000897     	.000756     	99.873138   	10.016728   	9.042900    	77.965202   	11.003000   	.023073     	.040950     	.023527     	.038062     	.009929     	.007889     	.015898     	.011249     	.027681     	.036785     	.277269     	17.138971   	1.048725    	2.079694    	.405179     	.234182     	2.151586    	1.086756    	59.081326   	86.256302   	
818.000000  	  51.936653   	.238603     	5.201618    	3.316411    	16.619370   	20.080341   	1.214567    	1.213651    	.092006     	.054052     	1.885974    	.006516     	.222616     	.100715     	.899685     	.781264     	.085514     	.034845     	.002830     	.001579     	99.967270   	10.021538   	9.085900    	77.911102   	11.003000   	.023756     	.046293     	.024384     	.039841     	.010358     	.007820     	.016508     	.011328     	.025412     	.036307     	.278157     	19.042498   	1.039464    	2.054267    	.406101     	.234060     	2.148881    	1.110834    	18.204952   	41.323711   	
819.000000  	  55.918011   	.915828     	7.966111    	5.140308    	25.728302   	2.455852    	1.020609    	.512914     	.142927     	.018238     	1.924719    	.023706     	.323161     	.147969     	1.320204    	.090570     	.068113     	.013959     	.004167     	.000505     	99.819107   	9.917072    	8.946700    	78.169098   	11.003000   	.023752     	.044603     	.024559     	.038375     	.009689     	.007433     	.014134     	.010951     	.024654     	.035882     	.272782     	6.928070    	.829017     	1.607669    	.320106     	.697970     	2.273757    	2.020316    	11.898921   	119.074081  	
820.000000  	  38.108330   	2.097988    	9.496473    	5.062867    	18.991287   	1.950314    	.205143     	.272218     	.083490     	.079971     	1.739406    	.072013     	.510858     	.193260     	1.292260    	.095379     	.018155     	.009824     	.003228     	.002936     	76.348068   	9.937317    	8.993000    	78.175499   	11.003000   	.024053     	.044359     	.024071     	.036385     	.009938     	.007265     	.015007     	.010412     	.021782     	.031061     	.334876     	4.151522    	.751170     	1.611368    	.374404     	.787160     	6.625846    	3.245617    	17.483252   	24.488016   	
821.000000  	  56.416714   	2.325753    	14.365554   	3.812264    	10.602735   	6.400452    	2.649926    	.239254     	.077144     	.014570     	1.985226    	.061545     	.595773     	.112189     	.556204     	.241312     	.180795     	.006656     	.002299     	.000412     	96.904358   	9.742413    	9.019600    	78.105301   	11.003000   	.023002     	.043448     	.024387     	.038808     	.009922     	.007495     	.014382     	.010979     	.024899     	.036156     	.268248     	3.917867    	.581985     	1.894890    	.507640     	.420681     	1.357740    	3.759589    	21.073565   	149.906326  	
822.000000  	  28.605806   	4.556192    	9.189069    	5.687081    	6.273533    	3.607087    	.298802     	.136820     	.103018     	.090270     	1.735537    	.207878     	.657064     	.288558     	.567422     	.234478     	.035149     	.006563     	.005294     	.004405     	58.547676   	9.742348    	9.042800    	78.051300   	11.003000   	.020186     	.041269     	.020784     	.038181     	.008275     	.006613     	.011691     	.009781     	.024324     	.035620     	.381364     	2.668386    	.738181     	1.514606    	.671907     	.558469     	4.757368    	5.598665    	15.800837   	24.703768   	
823.000000  	  50.802750   	1.092625    	5.542046    	3.387089    	16.828344   	19.726992   	.928952     	1.184860    	.075370     	.023609     	1.853087    	.029971     	.238251     	.103324     	.915091     	.770965     	.065698     	.034171     	.002329     	.000693     	99.592636   	10.013579   	9.076000    	77.984398   	11.003000   	.023637     	.044533     	.024560     	.038048     	.010422     	.007716     	.015686     	.011174     	.026816     	.036096     	.281545     	6.212819    	1.003633    	2.018590    	.403419     	.235944     	2.495097    	1.123443    	22.990005   	92.759384   	
824.000000  	  55.311100   	.000000     	4.124456    	5.905345    	32.886372   	1.144380    	.106406     	.664635     	.109209     	.090278     	1.905512    	.000000     	.167464     	.170141     	1.689000    	.042241     	.007107     	.018104     	.003187     	.002501     	100.342171  	10.005259   	9.115800    	77.936600   	11.003000   	.023511     	.048985     	.025123     	.038131     	.009571     	.007279     	.013809     	.010758     	.025192     	.035596     	.275419     	-1260.96875 	1.231423    	1.490965    	.281466     	1.066335    	10.484545   	1.648449    	15.431734   	24.697174   	
825.000000  	  55.084244   	.124921     	4.017898    	5.797898    	33.057388   	1.134960    	.096037     	.622740     	.127175     	.093965     	1.901417    	.003243     	.163458     	.167373     	1.701112    	.041975     	.006427     	.016996     	.003718     	.002609     	100.157234  	10.008328   	9.178800    	77.901604   	11.003000   	.023283     	.042446     	.025056     	.037934     	.010085     	.007424     	.014266     	.010923     	.025097     	.035497     	.276029     	30.947498   	1.250881    	1.505452    	.280812     	1.074951    	11.641932   	1.741969    	13.397770   	23.708254   	
826.000000  	  55.015873   	.048752     	3.985484    	5.736976    	33.123516   	1.127934    	.110542     	.656430     	.135239     	.099899     	1.901276    	.001267     	.162328     	.165808     	1.706506    	.041764     	.007407     	.017936     	.003959     	.002777     	100.040649  	10.011028   	9.252000    	77.876198   	11.003000   	.023932     	.045849     	.024581     	.037613     	.009968     	.007351     	.014440     	.010680     	.025055     	.035516     	.276420     	78.061790   	1.252488    	1.513119    	.280467     	1.077198    	10.450551   	1.658336    	12.659960   	22.371073   	
827.000000  	  55.440796   	.070109     	4.037566    	5.875039    	33.228626   	1.118118    	.120439     	.655956     	.142931     	.073484     	1.902482    	.001809     	.163293     	.168603     	1.699879    	.041110     	.008013     	.017797     	.004154     	.002028     	100.763077  	10.009169   	9.371300    	77.866402   	11.003000   	.023345     	.044873     	.024221     	.037851     	.009995     	.007391     	.014327     	.010863     	.024938     	.036116     	.275215     	54.477703   	1.239488    	1.495071    	.280186     	1.083820    	9.705123    	1.672352    	12.005760   	30.517843   	
828.000000  	  54.532757   	.228651     	5.371755    	5.670602    	30.459478   	1.506942    	.539110     	.601389     	.116457     	.078917     	1.901539    	.005996     	.220760     	.165364     	1.583378    	.056300     	.036448     	.016580     	.003440     	.002213     	99.106056   	9.992020    	9.437700    	77.844200   	11.003000   	.023289     	.043173     	.024625     	.038050     	.009900     	.007269     	.014985     	.010831     	.024668     	.035629     	.277264     	18.808788   	1.047554    	1.523919    	.293304     	.911690     	3.377893    	1.780728    	14.307447   	28.129150   	
829.000000  	  55.267033   	.121920     	4.020631    	5.956859    	33.182999   	1.125968    	.095898     	.668708     	.126801     	.098594     	1.899702    	.003152     	.162881     	.171238     	1.700393    	.041468     	.006391     	.018173     	.003692     	.002726     	100.665413  	10.009815   	9.490800    	77.818901   	11.003000   	.024043     	.040283     	.024487     	.038490     	.009712     	.007265     	.015646     	.010734     	.025155     	.035390     	.275904     	30.413570   	1.245421    	1.485746    	.280454     	1.076456    	12.413055   	1.639939    	13.459007   	22.581692   	
830.000000  	  55.211193   	.076221     	4.082307    	5.815245    	33.159485   	1.135070    	.096656     	.630287     	.148337     	.030585     	1.901010    	.001974     	.165661     	.167452     	1.702078    	.041874     	.006453     	.017158     	.004326     	.000847     	100.385391  	10.008833   	9.547200    	77.783699   	11.003000   	.023754     	.044207     	.024467     	.037645     	.009502     	.007434     	.015087     	.010772     	.025117     	.036486     	.275931     	49.799175   	1.233629    	1.502874    	.280266     	1.075453    	12.021026   	1.715472    	11.680401   	72.596428   	
831.000000  	  55.070576   	.277361     	4.159604    	5.846541    	32.799591   	1.154059    	.104154     	.628717     	.086459     	.102214     	1.899673    	.007195     	.169109     	.168664     	1.686716    	.042653     	.006966     	.017147     	.002526     	.002836     	100.229271  	10.003487   	9.613400    	77.748802   	11.003000   	.023682     	.044194     	.024780     	.037841     	.009294     	.007604     	.014906     	.010689     	.026122     	.035396     	.276204     	16.336163   	1.222381    	1.498745    	.281949     	1.068805    	11.206467   	1.712270    	19.748816   	21.821232   	
832.000000  	  53.362770   	.229479     	5.338403    	3.093353    	15.976694   	20.004431   	1.091491    	1.212767    	.085780     	.035906     	1.917864    	.006202     	.226124     	.092977     	.856014     	.770319     	.076059     	.034462     	.002611     	.001038     	100.431076  	9.983671    	9.577100    	77.589203   	11.003000   	.025293     	.049571     	.025955     	.043488     	.010217     	.007748     	.015819     	.011486     	.026374     	.037356     	.274396     	20.582945   	1.032235    	2.164460    	.413818     	.234593     	2.269784    	1.116992    	20.065195   	63.415367   	
833.000000  	  52.430996   	.263475     	5.158295    	3.247852    	16.546743   	20.072924   	1.173533    	1.233913    	.093385     	.039986     	1.895321    	.007162     	.219764     	.098187     	.891706     	.777447     	.082251     	.035266     	.002859     	.001162     	100.261093  	10.011127   	9.411100    	77.538498   	11.003000   	.023640     	.038219     	.024339     	.036994     	.010266     	.007879     	.015919     	.011425     	.025527     	.036586     	.276663     	15.739970   	1.043754    	2.060508    	.406851     	.234169     	2.179297    	1.101971    	18.025927   	55.912712   	
834.000000  	  52.539902   	.223377     	5.178537    	3.143338    	16.671431   	20.074007   	1.184904    	1.207169    	.068739     	.085025     	1.895973    	.006062     	.220245     	.094863     	.896871     	.776144     	.082904     	.034442     	.002101     	.002468     	100.376434  	10.012074   	9.321500    	77.509903   	11.003000   	.023377     	.042859     	.024471     	.040390     	.010557     	.007737     	.015301     	.011364     	.026774     	.035979     	.276401     	19.144327   	1.042648    	2.122157    	.405456     	.234214     	2.153871    	1.116530    	25.048780   	26.416399   	
835.000000  	  52.297966   	.288202     	5.352529    	3.258204    	16.740025   	19.965963   	1.160422    	1.169086    	.084388     	.017265     	1.888450    	.007826     	.227791     	.098393     	.901138     	.772460     	.081243     	.033377     	.002581     	.000501     	100.334045  	10.013761   	9.271900    	77.487503   	11.003000   	.023861     	.044587     	.024533     	.038071     	.010429     	.007882     	.016538     	.011426     	.026505     	.036499     	.277201     	15.984848   	1.022990    	2.063476    	.404298     	.234785     	2.205775    	1.142498    	20.461533   	127.851807  	
836.000000  	  52.216286   	.325549     	5.463371    	3.238419    	16.322418   	19.973131   	1.203164    	1.155647    	.079930     	.059532     	1.891043    	.008866     	.233191     	.098083     	.881240     	.775009     	.084484     	.033090     	.002452     	.001734     	100.037445  	10.009192   	9.235500    	77.461998   	11.003000   	.023783     	.047967     	.024854     	.037653     	.010152     	.007706     	.014919     	.011418     	.026184     	.036920     	.277388     	15.148358   	1.012580    	2.068119    	.409655     	.234720     	2.127972    	1.151338    	21.302235   	38.214329   	
837.000000  	  51.710327   	.297505     	5.429326    	3.211152    	16.594461   	19.905346   	1.193046    	1.152171    	.078096     	.058598     	1.882039    	.008143     	.232891     	.097741     	.900386     	.776223     	.084190     	.033155     	.002408     	.001715     	99.630020   	10.018890   	8.482000    	77.455597   	11.003000   	.023890     	.046297     	.023855     	.038491     	.010408     	.007838     	.016516     	.011264     	.026109     	.036512     	.278899     	15.934242   	1.010331    	2.082932    	.406186     	.235116     	2.170159    	1.148070    	21.716057   	38.400196   	
838.000000  	  51.539295   	.312974     	5.271777    	3.249483    	16.513374   	19.715076   	1.198655    	1.138016    	.116704     	.026804     	1.886045    	.008613     	.227367     	.099447     	.900873     	.772996     	.085047     	.032926     	.003617     	.000789     	99.082146   	10.017719   	8.445600    	77.449303   	11.003000   	.023442     	.047616     	.023876     	.038495     	.010272     	.007924     	.015423     	.011241     	.024588     	.037369     	.279195     	15.560434   	1.027879    	2.069258    	.407196     	.236299     	2.141756    	1.156812    	14.245277   	84.638130   	
839.000000  	  51.708527   	.327941     	5.168185    	3.296417    	16.643099   	19.920973   	1.195271    	1.180346    	.094999     	.078460     	1.884180    	.008986     	.221950     	.100454     	.904084     	.777743     	.084446     	.034006     	.002932     	.002299     	99.614227   	10.021079   	8.495400    	77.423798   	11.003000   	.023210     	.040123     	.023605     	.038323     	.010161     	.007828     	.015403     	.011170     	.025329     	.035871     	.278443     	13.670972   	1.037569    	2.050056    	.405389     	.234825     	2.144585    	1.125788    	17.622746   	28.459818   	
840.000000  	  51.626392   	.377549     	5.490655    	3.168789    	16.516563   	19.836945   	1.181285    	1.104516    	.083365     	.036284     	1.881784    	.010349     	.235873     	.096595     	.897495     	.774708     	.083484     	.031831     	.002574     	.001064     	99.422333   	10.015758   	8.458900    	77.420502   	11.003000   	.023355     	.046232     	.024167     	.038542     	.010640     	.007807     	.016215     	.011456     	.025632     	.035730     	.278743     	13.216646   	1.004913    	2.097579    	.406895     	.235341     	2.174348    	1.187932    	20.100552   	60.120865   	
841.000000  	  51.897694   	.130102     	4.939894    	3.131438    	16.723219   	19.880037   	1.171462    	1.214630    	.077158     	.044495     	1.895794    	.003574     	.212675     	.095665     	.910704     	.778082     	.082970     	.035081     	.002387     	.001307     	99.210121   	10.018240   	8.508600    	78.930397   	11.003000   	.023643     	.047924     	.024110     	.038368     	.010077     	.007782     	.015904     	.011441     	.025077     	.036775     	.278042     	32.818851   	1.068898    	2.111298    	.404169     	.235211     	2.178766    	1.113898    	21.201550   	50.597649   	
842.000000  	  51.150379   	.328571     	5.162570    	3.270277    	16.700014   	19.169111   	1.101244    	1.208343    	.088036     	.041375     	1.886312    	.009112     	.224382     	.100859     	.918113     	.757412     	.078741     	.035232     	.002750     	.001227     	98.219917   	10.014139   	8.505200    	78.968697   	11.003000   	.024149     	.046308     	.025183     	.040685     	.010233     	.007723     	.014836     	.011139     	.025065     	.036827     	.280733     	14.736146   	1.050476    	2.076957    	.404850     	.239715     	2.236162    	1.108111    	18.744740   	54.412754   	
843.000000  	  47.166317   	.508022     	5.051750    	3.356761    	16.187538   	18.200443   	1.097658    	1.131484    	.110449     	.086356     	1.849219    	.014978     	.233429     	.110063     	.946131     	.764546     	.083440     	.035074     	.003668     	.002723     	92.896774   	10.043272   	8.515300    	79.010101   	11.003000   	.022041     	.045940     	.023244     	.036883     	.010442     	.007581     	.015757     	.011118     	.025507     	.036141     	.292468     	10.561131   	1.052249    	2.022426    	.412036     	.245924     	2.264417    	1.156772    	15.435242   	26.132067   	
844.000000  	  40.518505   	.000000     	.035504     	8.929533    	49.770943   	.105460     	.005104     	.028566     	.125830     	.352597     	1.488673    	.000000     	.001537     	.274372     	2.726064    	.004151     	.000364     	.000830     	.003916     	.010419     	99.872040   	10.510326   	8.521900    	79.054703   	11.003000   	.024588     	.042852     	.025682     	.037241     	.009939     	.007641     	.015158     	.010569     	.024965     	.035935     	.332115     	-106.76998  	65.633118   	1.194852    	.228987     	5.764647    	191.005722  	26.147989   	13.464793   	7.091805    	
845.000000  	  39.285950   	.000000     	.283023     	8.839234    	47.177341   	.111472     	.015429     	.013504     	.090094     	.327416     	1.498646    	.000000     	.012724     	.281995     	2.682932    	.004556     	.001141     	.000407     	.002911     	.010045     	96.143463   	10.495358   	8.568500    	79.045097   	11.003000   	.025281     	.042129     	.026484     	.039432     	.009596     	.007542     	.013974     	.010702     	.024781     	.035937     	.337559     	-1090.83301 	9.437328    	1.204258    	.235384     	5.453515    	60.018169   	55.253113   	18.160990   	7.566866    	
846.000000  	  51.321308   	.272853     	5.312613    	3.214539    	16.537195   	19.854296   	1.206984    	1.252975    	.090270     	.068181     	1.879367    	.007514     	.229286     	.098446     	.902797     	.778993     	.085697     	.036278     	.002800     	.002008     	99.131218   	10.023186   	8.555100    	78.981400   	11.003000   	.023500     	.042468     	.024524     	.040174     	.010475     	.007836     	.015480     	.011293     	.026084     	.036395     	.279975     	16.230352   	1.028141    	2.093599    	.407274     	.235485     	2.135741    	1.086701    	18.949759   	33.045803   	
847.000000  	  51.791801   	.254247     	5.153797    	3.106592    	16.759144   	19.876966   	1.179785    	1.226909    	.118108     	.053176     	1.886792    	.006965     	.221282     	.094648     	.910184     	.775851     	.083333     	.035339     	.003644     	.001558     	99.520531   	10.019598   	8.545100    	78.927399   	11.003000   	.023428     	.038229     	.024602     	.037658     	.010075     	.007876     	.016096     	.011354     	.025212     	.036375     	.278530     	16.178518   	1.046875    	2.116911    	.404006     	.235369     	2.175309    	1.104004    	14.382404   	42.062485   	
848.000000  	  52.065449   	.278848     	5.147392    	3.084707    	16.737234   	19.962837   	1.190437    	1.250460    	.095582     	.053136     	1.889497    	.007610     	.220161     	.093621     	.905513     	.776219     	.083763     	.035880     	.002938     	.001551     	99.866089   	10.016754   	9.202200    	78.650101   	11.003000   	.023789     	.040182     	.024380     	.038592     	.009953     	.008065     	.016121     	.011388     	.025579     	.036504     	.277727     	15.475842   	1.045506    	2.131084    	.404046     	.234835     	2.163744    	1.090966    	17.671434   	42.235065   	
849.000000  	  52.133511   	.151727     	5.074217    	3.192981    	16.683428   	19.941332   	1.241276    	1.268914    	.101356     	.076712     	1.893137    	.004143     	.217165     	.096967     	.903160     	.775862     	.087395     	.036432     	.003118     	.002240     	99.865456   	10.019618   	9.192200    	78.761703   	11.003000   	.024090     	.046925     	.023482     	.039092     	.010543     	.007666     	.015106     	.011256     	.025200     	.036566     	.277578     	28.204355   	1.047933    	2.092951    	.405157     	.234775     	2.092703    	1.076020    	16.531073   	29.610270   	
850.000000  	  54.508198   	.124734     	4.056065    	5.964607    	32.841061   	1.170915    	.112111     	.678077     	.157885     	.097966     	1.893724    	.003259     	.166080     	.173301     	1.700930    	.043586     	.007552     	.018626     	.004646     	.002737     	99.711617   	10.014441   	9.138900    	78.949501   	11.003000   	.023357     	.043429     	.024721     	.035112     	.010140     	.007405     	.015009     	.010648     	.024545     	.035734     	.277511     	31.518866   	1.240564    	1.474802    	.281896     	1.054667    	10.593026   	1.616704    	10.856799   	22.919088   	
851.000000  	  55.091698   	.076105     	3.939598    	5.709500    	32.955589   	1.151894    	.118789     	.675620     	.107372     	.100259     	1.905307    	.001979     	.160578     	.165136     	1.699113    	.042683     	.007965     	.018474     	.003145     	.002789     	99.926422   	10.007170   	9.095900    	78.978302   	11.003000   	.023647     	.046456     	.024337     	.036482     	.010031     	.007405     	.014022     	.010798     	.025796     	.034874     	.275924     	51.999535   	1.257895    	1.513212    	.281078     	1.064936    	9.682312    	1.631724    	15.984876   	21.927696   	
852.000000  	  54.751167   	.036544     	3.939020    	5.777130    	32.895836   	1.142204    	.101773     	.668937     	.124881     	.096665     	1.902268    	.000955     	.161296     	.167863     	1.703859    	.042519     	.006856     	.018376     	.003675     	.002701     	99.534157   	10.010368   	9.026300    	79.026100   	11.003000   	.024146     	.046796     	.025419     	.036276     	.009510     	.007484     	.014939     	.010593     	.025703     	.036096     	.277089     	104.747353  	1.269506    	1.503550    	.281359     	1.072236    	11.437024   	1.629425    	13.885156   	23.429535   	
853.000000  	  3.594146    	.110707     	.938838     	.370960     	1.690345    	1.036491    	.061344     	.002248     	.017457     	.004994     	1.654233    	.038318     	.509270     	.142788     	1.159821    	.511131     	.054743     	.000818     	.006805     	.001849     	7.827530    	10.079777   	8.950000    	79.083199   	11.003000   	.019533     	.031771     	.018870     	.026388     	.008780     	.005855     	.013347     	.007994     	.015668     	.022316     	1.196671    	28.054029   	2.886103    	7.176620    	1.317611    	1.089964    	16.319927   	245.865936  	56.930870   	269.722229  	
854.000000  	  48.057877   	.039531     	3.707107    	5.677501    	29.932343   	1.029647    	.107600     	.622630     	.134175     	.066079     	1.869807    	.001157     	.169990     	.184737     	1.736150    	.042923     	.008117     	.019153     	.004422     	.002068     	89.374496   	10.038522   	8.999800    	79.096100   	11.003000   	.021786     	.041650     	.022623     	.033457     	.009431     	.007055     	.013963     	.010396     	.025302     	.037240     	.295986     	87.367172   	1.289587    	1.509601    	.295471     	1.127482    	10.468543   	1.700898    	12.848520   	34.812031   	
855.000000  	  54.966717   	.051758     	3.846163    	5.918885    	33.153881   	1.125077    	.115608     	.637820     	.147681     	.112613     	1.901134    	.001346     	.156782     	.171205     	1.709470    	.041693     	.007753     	.017442     	.004326     	.003133     	100.076210  	10.014284   	9.046100    	79.057899   	11.003000   	.023184     	.042414     	.024882     	.035131     	.010005     	.007410     	.015287     	.010887     	.025103     	.035234     	.276281     	68.850655   	1.282770    	1.481243    	.280471     	1.079861    	10.450188   	1.708315    	11.719704   	19.817963   	
856.000000  	  54.789200   	.170382     	3.959570    	5.989257    	32.986115   	1.140054    	.099198     	.656630     	.131502     	.102069     	1.896821    	.004436     	.161561     	.173408     	1.702460    	.042289     	.006659     	.017974     	.003856     	.002842     	100.023979  	10.012304   	9.122500    	79.013298   	11.003000   	.023772     	.040948     	.024629     	.038211     	.010053     	.007226     	.015135     	.010711     	.024830     	.035736     	.276859     	23.145304   	1.257662    	1.479500    	.281231     	1.067019    	11.790613   	1.659348    	12.888314   	22.039387   	
857.000000  	  55.023312   	.149106     	4.089149    	5.957026    	32.988590   	1.129172    	.130495     	.651239     	.132411     	.087951     	1.897877    	.003868     	.166230     	.171836     	1.696287    	.041730     	.008727     	.017760     	.003868     	.002440     	100.338455  	10.010624   	9.165600    	78.981400   	11.003000   	.023121     	.040587     	.024579     	.038427     	.009900     	.007470     	.014582     	.010825     	.025221     	.036059     	.276062     	25.733505   	1.232914    	1.484441    	.281145     	1.078712    	9.198745    	1.677671    	12.969476   	25.626040   	
858.000000  	  54.490532   	.133830     	3.913260    	5.748512    	32.963909   	1.187628    	.124535     	.691635     	.117133     	.078325     	1.896140    	.003502     	.160489     	.167290     	1.710025    	.044279     	.008402     	.019029     	.003452     	.002192     	99.449303   	10.014800   	9.198800    	78.907997   	11.003000   	.024154     	.037899     	.024982     	.037660     	.009748     	.007422     	.014370     	.010548     	.025568     	.036067     	.277651     	26.891083   	1.269781    	1.510493    	.280967     	1.046252    	9.461020    	1.587207    	14.652532   	28.655895   	
859.000000  	  54.686253   	.234254     	4.739213    	5.773361    	30.375214   	1.297234    	.120767     	.664818     	.120728     	.094278     	1.922326    	.006192     	.196341     	.169724     	1.591779    	.048858     	.008231     	.018477     	.003595     	.002665     	98.106110   	9.968187    	9.221800    	78.812599   	11.003000   	.025320     	.037907     	.026233     	.035674     	.009535     	.007590     	.013662     	.010712     	.025865     	.035879     	.276981     	17.081604   	1.138576    	1.501724    	.293181     	.997764     	9.419583    	1.644571    	14.390940   	23.863897   	
860.000000  	  28.893465   	1.389764    	3.613220    	3.166969    	13.395396   	11.813624   	.791444     	.707312     	.066124     	.070137     	1.678892    	.060728     	.247442     	.153898     	1.160361    	.735481     	.089165     	.032495     	.003254     	.003278     	63.907463   	10.164994   	9.231900    	78.755203   	11.003000   	.018020     	.041380     	.018276     	.035012     	.010588     	.007122     	.015221     	.010292     	.022953     	.031838     	.376827     	5.254010    	1.243862    	2.072407    	.454722     	.304830     	2.735251    	1.549795    	22.671528   	28.390064   	
861.000000  	  52.179462   	.223023     	5.258425    	3.159035    	16.629913   	19.876696   	1.217019    	1.265247    	.082109     	.039054     	1.891681    	.006080     	.224678     	.095778     	.898778     	.772072     	.085546     	.036267     	.002521     	.001139     	99.929970   	10.014540   	9.238600    	78.643799   	11.003000   	.023385     	.045258     	.024081     	.040541     	.009662     	.007754     	.014747     	.011334     	.026900     	.036501     	.277282     	19.837109   	1.030335    	2.116099    	.405229     	.235233     	2.108966    	1.080663    	21.267653   	57.093204   	
862.000000  	  55.362785   	.118620     	3.919177    	6.077379    	32.916416   	1.142285    	.083434     	.704029     	.159201     	.102964     	1.905298    	.003070     	.158963     	.174915     	1.688776    	.042120     	.005567     	.019157     	.004641     	.002850     	100.586288  	10.005356   	10.091100   	78.022400   	11.003000   	.023710     	.042017     	.025341     	.037018     	.010015     	.007363     	.014739     	.010812     	.023985     	.035633     	.275222     	32.127827   	1.272028    	1.464838    	.281603     	1.068879    	13.401195   	1.583982    	10.591720   	21.799648   	
863.000000  	  55.367691   	.033498     	4.041371    	6.011575    	32.760822   	1.129333    	.110460     	.689557     	.117287     	.105349     	1.907958    	.000868     	.164134     	.173247     	1.682990    	.041697     	.007380     	.018787     	.003423     	.002920     	100.366943  	10.003403   	10.058100   	78.006500   	11.003000   	.023452     	.045163     	.024670     	.039601     	.009942     	.007256     	.014064     	.010604     	.025304     	.035443     	.275256     	110.220421  	1.242262    	1.480881    	.282302     	1.074057    	10.292095   	1.594664    	14.512726   	21.226936   	
864.000000  	  55.555023   	.042656     	3.830891    	5.993324    	33.058270   	1.114526    	.124231     	.690883     	.111084     	.072097     	1.909899    	.001103     	.155218     	.172314     	1.694265    	.041053     	.008281     	.018779     	.003235     	.001993     	100.592987  	10.006140   	10.074800   	78.032303   	11.003000   	.023430     	.039515     	.025459     	.037733     	.009662     	.007478     	.013987     	.010849     	.025297     	.036331     	.274809     	77.590759   	1.291609    	1.478740    	.280953     	1.087790    	9.335287    	1.609040    	15.246944   	31.257399   	
865.000000  	  55.533382   	.094441     	3.987619    	6.000371    	32.889183   	1.130100    	.096027     	.676825     	.133009     	.111781     	1.908186    	.002440     	.161487     	.172429     	1.684744    	.041605     	.006398     	.018388     	.003871     	.003089     	100.652740  	10.002636   	10.054900   	78.032402   	11.003000   	.023134     	.042085     	.024979     	.036629     	.009466     	.007572     	.014399     	.010742     	.024991     	.034497     	.274780     	39.375736   	1.255551    	1.474801    	.281704     	1.081186    	11.719754   	1.625848    	12.824589   	19.584156   	
