"Line Numbers"	"  Si AT%"	"  Ti AT%"	"  Al AT%"	"  Fe AT%"	"  Mg AT%"	"  Ca AT%"	"  Na AT%"	"  Cr AT%"	"  Mn AT%"	"  Ni AT%"	"   O AT%"	"  Si WT%"	"  Ti WT%"	"  Al WT%"	"  Fe WT%"	"  Mg WT%"	"  Ca WT%"	"  Na WT%"	"  Cr WT%"	"  Mn WT%"	"  Ni WT%"	"   O WT%"	"SiO2  Oxide Percents"	"TiO2  Oxide Percents"	"Al2O3 Oxide Percents"	"FeO   Oxide Percents"	"MgO   Oxide Percents"	"CaO   Oxide Percents"	"Na2O  Oxide Percents"	"Cr2O3 Oxide Percents"	"MnO   Oxide Percents"	"NiO   Oxide Percents"	"       O"	"Oxide Totals"	"Si Detection Limits"	"Ti Detection Limits"	"Al Detection Limits"	"Fe Detection Limits"	"Mg Detection Limits"	"Ca Detection Limits"	"Na Detection Limits"	"Cr Detection Limits"	"Mn Detection Limits"	"Ni Detection Limits"	"Si Percent Errors"	"Ti Percent Errors"	"Al Percent Errors"	"Fe Percent Errors"	"Mg Percent Errors"	"Ca Percent Errors"	"Na Percent Errors"	"Cr Percent Errors"	"Mn Percent Errors"	"Ni Percent Errors"	"Si K-RAW"	"Ti K-RAW"	"Al K-RAW"	"Fe K-RAW"	"Mg K-RAW"	"Ca K-RAW"	"Na K-RAW"	"Cr K-RAW"	"Mn K-RAW"	"Ni K-RAW"	"Si ONCNT"	"Ti ONCNT"	"Al ONCNT"	"Fe ONCNT"	"Mg ONCNT"	"Ca ONCNT"	"Na ONCNT"	"Cr ONCNT"	"Mn ONCNT"	"Ni ONCNT"	"Si OFCNT"	"Ti OFCNT"	"Al OFCNT"	"Fe OFCNT"	"Mg OFCNT"	"Ca OFCNT"	"Na OFCNT"	"Cr OFCNT"	"Mn OFCNT"	"Ni OFCNT"	"Si NECNT"	"Ti NECNT"	"Al NECNT"	"Fe NECNT"	"Mg NECNT"	"Ca NECNT"	"Na NECNT"	"Cr NECNT"	"Mn NECNT"	"Ni NECNT"	"Si ONTIM"	"Ti ONTIM"	"Al ONTIM"	"Fe ONTIM"	"Mg ONTIM"	"Ca ONTIM"	"Na ONTIM"	"Cr ONTIM"	"Mn ONTIM"	"Ni ONTIM"	"Si HITIM"	"Ti HITIM"	"Al HITIM"	"Fe HITIM"	"Mg HITIM"	"Ca HITIM"	"Na HITIM"	"Cr HITIM"	"Mn HITIM"	"Ni HITIM"	"Si LOTIM"	"Ti LOTIM"	"Al LOTIM"	"Fe LOTIM"	"Mg LOTIM"	"Ca LOTIM"	"Na LOTIM"	"Cr LOTIM"	"Mn LOTIM"	"Ni LOTIM"	"Si DETIM"	"Ti DETIM"	"Al DETIM"	"Fe DETIM"	"Mg DETIM"	"Ca DETIM"	"Na DETIM"	"Cr DETIM"	"Mn DETIM"	"Ni DETIM"	" BEAMCUR"	"X Stage Coordinates (mm)"	"Y Stage Coordinates (mm)"	"Z Stage Coordinates (mm)"	" RELDIST"	"Si STDCT"	"Ti STDCT"	"Al STDCT"	"Fe STDCT"	"Mg STDCT"	"Ca STDCT"	"Na STDCT"	"Cr STDCT"	"Mn STDCT"	"Ni STDCT"
     156	 18.7018	 .184896	 3.03869	 .970092	 8.02698	 7.65368	 1.20720	 .221361	 .029365	 .009315	 59.9566	 24.4406	 .412099	 3.81502	 2.52087	 9.07789	 14.2737	 1.29138	 .535559	 .075066	 .025446	 44.6369	 52.2872	 .687404	 7.20842	 3.24309	 15.0539	 19.9717	 1.74076	 .782760	 .096928	 .032381	  .00000	 101.105	 .023560	 .040749	 .025719	 .037795	 .010194	 .007732	 .016209	 .011218	 .025520	 .036103	 .276664	 8.13455	 .867815	 2.06558	 .425202	 .233929	 1.73742	 1.49300	 17.3922	 67.9115	 1.26473	 .006193	 .176071	 .042231	 .235690	 .985365	 .133928	 .007045	 .001256	 .000287	 6715.80	 13.8138	 815.116	 139.643	 2793.48	 9178.96	 197.000	 546.333	 41.1964	 60.7850	 91.8285	 2.71338	 58.5841	 8.68276	 21.8177	 55.0101	 12.1271	 152.933	 30.3911	 57.2320	 6623.97	 11.1004	 756.532	 130.961	 2771.66	 9123.95	 184.873	 393.400	 10.8053	 3.55305	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3375	 67.5631	 48.9542	 11.1160	 3668.12	 5237.46	 1792.32	 4296.74	 3101.03	 11759.8	 9259.46	 1380.39	 55841.5	 8602.22	 12393.1
     157	 18.7107	 .185687	 3.04557	 .960740	 7.99062	 7.65729	 1.23256	 .222249	 .025740	 .011900	 59.9570	 24.4508	 .413838	 3.82346	 2.49643	 9.03629	 14.2796	 1.31844	 .537680	 .065794	 .032507	 44.6348	 52.3090	 .690305	 7.22436	 3.21165	 14.9849	 19.9801	 1.77723	 .785859	 .084956	 .041365	 .000004	 101.090	 .023518	 .038059	 .024788	 .038529	 .010607	 .007970	 .015443	 .011261	 .025924	 .036556	 .276537	 7.93987	 .862396	 2.08140	 .426439	 .233939	 1.70801	 1.49114	 19.9267	 54.0278	 1.26541	 .006219	 .176510	 .041822	 .234572	 .985748	 .136760	 .007072	 .001101	 .000366	 6719.00	 13.5138	 812.847	 138.714	 2782.16	 9185.76	 199.804	 549.037	 40.8390	 63.2335	 91.5477	 2.36734	 54.4631	 9.02545	 23.6209	 58.4635	 11.0161	 154.113	 31.3686	 58.6946	 6627.46	 11.1464	 758.384	 129.688	 2758.54	 9127.29	 188.788	 394.924	 9.47035	 4.53883	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3450	 67.5775	 48.9542	 11.1160	 3682.52	 5237.39	 1792.30	 4296.56	 3101.00	 11759.9	 9259.25	 1380.44	 55841.7	 8602.06	 12393.2
     158	 18.7486	 .171585	 2.98701	 .939671	 8.11020	 7.65918	 1.17820	 .198597	 .030402	 .014601	 59.9620	 24.5341	 .382935	 3.75509	 2.44504	 9.18412	 14.3028	 1.26203	 .481119	 .077820	 .039939	 44.6999	 52.4871	 .638758	 7.09518	 3.14554	 15.2300	 20.0125	 1.70119	 .703190	 .100484	 .050823	 .000000	 101.165	 .023906	 .043280	 .023994	 .038647	 .010185	 .007913	 .016061	 .011514	 .025934	 .036291	 .276193	 8.73110	 .867969	 2.10698	 .422435	 .233790	 1.75694	 1.63372	 17.0545	 43.8553	 1.26984	 .005752	 .173271	 .040955	 .238716	 .987013	 .131038	 .006326	 .001302	 .000450	 6745.17	 13.3685	 795.402	 136.076	 2829.12	 9196.37	 192.834	 514.257	 42.5738	 63.3940	 94.5928	 3.05842	 50.9659	 9.07648	 21.8321	 57.5784	 11.9379	 160.988	 31.3748	 57.8182	 6650.58	 10.3100	 744.436	 127.000	 2807.29	 9138.79	 180.897	 353.269	 11.1989	 5.57574	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3400	 67.1250	 49.0410	 11.1160	 4143.27	 5237.33	 1792.28	 4296.37	 3100.96	 11760.0	 9259.04	 1380.48	 55841.9	 8601.89	 12393.3
     159	 18.8131	 .164548	 2.94719	 .958291	 8.09463	 7.64844	 1.16761	 .199778	 .022819	 .000000	 59.9836	 24.5694	 .366499	 3.69767	 2.48852	 9.14823	 14.2543	 1.24819	 .483017	 .058293	 .000000	 44.6270	 52.5627	 .611342	 6.98667	 3.20148	 15.1705	 19.9446	 1.68253	 .705965	 .075270	 .000000	 .000008	 100.941	 .023591	 .043979	 .024787	 .037916	 .010547	 .007919	 .015509	 .011320	 .025405	 .037260	 .275829	 9.05525	 .878993	 2.08166	 .423475	 .234221	 1.76064	 1.61604	 21.9294	 -291.38	 1.27238	 .005505	 .170685	 .041676	 .237846	 .983561	 .129627	 .006351	 .000975	 -.00007	 6756.02	 13.0244	 787.715	 137.965	 2820.50	 9164.26	 190.089	 510.305	 38.4827	 60.0942	 92.2031	 3.15739	 54.4204	 8.73211	 23.4228	 57.6413	 11.1348	 155.625	 30.0951	 60.9328	 6663.82	 9.86703	 733.295	 129.233	 2797.07	 9106.62	 178.954	 354.680	 8.38762	 -.83861	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3375	 67.1162	 49.0264	 11.1160	 4160.31	 5237.27	 1792.26	 4296.18	 3100.93	 11760.0	 9258.83	 1380.53	 55842.1	 8601.73	 12393.4
     160	 18.7506	 .179251	 2.99039	 .928089	 8.09947	 7.66376	 1.18822	 .205490	 .027903	 .000000	 59.9668	 24.4965	 .399390	 3.75320	 2.41095	 9.15696	 14.2879	 1.27067	 .497004	 .071306	 .000000	 44.6304	 52.4068	 .666206	 7.09160	 3.10168	 15.1850	 19.9917	 1.71284	 .726408	 .092072	 .000000	  .00000	 100.974	 .024053	 .042216	 .024881	 .039991	 .010323	 .007904	 .015656	 .011166	 .025668	 .037950	 .276408	 8.40827	 .871964	 2.13324	 .423035	 .233894	 1.74446	 1.57269	 18.3309	 -94.555	 1.26814	 .005999	 .173245	 .040375	 .238101	 .985974	 .132026	 .006534	 .001193	 -.00021	 6737.34	 13.6617	 799.101	 134.915	 2822.55	 9186.21	 193.635	 516.230	 40.9869	 60.6190	 95.8081	 2.90986	 54.8413	 9.71597	 22.4493	 57.4602	 11.3623	 151.371	 30.7274	 63.2329	 6641.54	 10.7519	 744.260	 125.199	 2800.10	 9128.75	 182.273	 364.859	 10.2595	 -2.6138	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3450	 67.1339	 49.0275	 11.1160	 4178.05	 5237.21	 1792.24	 4296.00	 3100.89	 11760.1	 9258.62	 1380.58	 55842.2	 8601.57	 12393.5
"Un   11  CK-5_D2b_(AOI_3) (TKCS): "	 40	 15	 25	 10
     161	 18.9646	 .026189	 1.94109	 1.84177	 16.7083	 .291800	 .077669	 .097756	 .045177	 .019958	 59.9857	 25.9572	 .061134	 2.55237	 5.01254	 19.7902	 .569950	 .087018	 .247707	 .120952	 .057103	 46.7726	 55.5318	 .101976	 4.82266	 6.44862	 32.8181	 .797474	 .117298	 .362041	 .156178	 .072665	 .000000	 101.229	 .023372	 .043822	 .024695	 .036541	 .009791	 .007509	 .014452	 .010638	 .024662	 .035588	 .274403	 37.8941	 1.12189	 1.41769	 .280644	 1.32507	 9.95210	 2.59980	 10.9834	 30.4175	 1.28122	 .000936	 .109267	 .084068	 .536115	 .038875	 .009463	 .003319	 .002030	 .000641	 6792.15	 4.93149	 515.859	 268.819	 6326.74	 410.580	 23.6718	 328.123	 46.0136	 63.1286	 82.2423	 3.25477	 46.4697	 8.13684	 21.9229	 50.6573	 10.6075	 142.766	 28.5544	 55.1874	 6709.91	 1.67671	 469.389	 260.682	 6304.82	 359.923	 13.0644	 185.356	 17.4593	 7.94119	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3475	 67.2158	 50.4583	 11.1160	 .000000	 5237.14	 1792.21	 4295.81	 3100.86	 11760.2	 9258.40	 1380.63	 55842.4	 8601.40	 12393.6
     162	 18.9711	 .031430	 1.95487	 1.86545	 16.6565	 .296478	 .073711	 .096308	 .045727	 .012832	 59.9956	 26.0855	 .073705	 2.58231	 5.10037	 19.8197	 .581753	 .082963	 .245161	 .122989	 .036883	 46.9956	 55.8063	 .122943	 4.87923	 6.56161	 32.8670	 .813989	 .111833	 .358320	 .158808	 .046934	 .000000	 101.727	 .023126	 .043479	 .026125	 .033896	 .009966	 .007545	 .015100	 .010572	 .023947	 .035946	 .273606	 31.8941	 1.12490	 1.39899	 .280506	 1.30991	 10.6408	 2.61139	 10.5839	 46.9775	 1.28779	 .001128	 .110594	 .085540	 .536714	 .039686	 .009016	 .003286	 .002064	 .000414	 6824.83	 5.22686	 527.119	 272.247	 6334.61	 418.589	 24.0147	 324.586	 44.6776	 61.4455	 80.5589	 3.20514	 52.0498	 7.00188	 22.7000	 51.1694	 11.5666	 141.086	 26.9242	 56.3160	 6744.28	 2.02172	 475.069	 265.245	 6311.91	 367.419	 12.4481	 183.500	 17.7534	 5.12953	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3500	 67.1965	 50.4397	 11.1160	 26.8005	 5237.08	 1792.19	 4295.62	 3100.82	 11760.3	 9258.19	 1380.68	 55842.6	 8601.23	 12393.7
     163	 18.9235	 .044583	 1.96518	 1.85955	 16.7037	 .298799	 .078346	 .093964	 .035278	 .017936	 59.9792	 25.9514	 .104275	 2.58909	 5.07081	 19.8233	 .584758	 .087948	 .238563	 .094634	 .051418	 46.8588	 55.5193	 .173936	 4.89203	 6.52359	 32.8731	 .818195	 .118553	 .348677	 .122195	 .065431	 .000000	 101.455	 .023718	 .042809	 .025255	 .037520	 .009648	 .007358	 .013915	 .010840	 .024274	 .034826	 .274553	 23.3871	 1.11680	 1.41119	 .280402	 1.29885	 9.64300	 2.71108	 13.5019	 32.9910	 1.28063	 .001596	 .110829	 .085048	 .536865	 .039893	 .009560	 .003197	 .001588	 .000577	 6791.33	 5.96652	 524.649	 272.296	 6335.01	 417.996	 23.0284	 326.856	 41.3241	 60.0153	 84.6579	 3.10652	 48.5905	 8.57986	 21.2775	 48.6707	 9.82859	 148.311	 27.6639	 52.8641	 6706.67	 2.86000	 476.058	 263.716	 6313.73	 369.325	 13.1998	 178.545	 13.6602	 7.15117	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3500	 67.2230	 50.4306	 11.1160	 54.8170	 5237.02	 1792.17	 4295.43	 3100.79	 11760.4	 9257.98	 1380.73	 55842.8	 8601.07	 12393.8
     164	 18.9829	 .023063	 1.85221	 1.89061	 16.7612	 .292808	 .058053	 .098310	 .043949	 .020913	 59.9761	 26.0311	 .053938	 2.44009	 5.15515	 19.8903	 .572996	 .065164	 .249579	 .117886	 .059946	 46.8532	 55.6898	 .089971	 4.61050	 6.63209	 32.9840	 .801737	 .087839	 .364778	 .152219	 .076283	 .000008	 101.489	 .023998	 .047636	 .025573	 .036874	 .009812	 .007760	 .015321	 .010505	 .024256	 .035367	 .274183	 45.4602	 1.15950	 1.39757	 .280082	 1.33059	 13.1653	 2.56441	 11.0934	 28.8558	 1.28514	 .000826	 .104362	 .086475	 .538355	 .039091	 .007075	 .003347	 .001979	 .000673	 6816.93	 5.32706	 497.977	 276.424	 6353.27	 415.996	 21.6541	 326.262	 44.6415	 62.8450	 86.7191	 3.84731	 49.7184	 8.28647	 21.9734	 54.1031	 11.8846	 139.380	 27.6228	 54.5074	 6730.21	 1.47975	 448.259	 268.138	 6331.30	 361.893	 9.76948	 186.882	 17.0187	 8.33764	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3425	 67.8044	 50.1179	 11.1160	 714.972	 5236.96	 1792.15	 4295.25	 3100.75	 11760.5	 9257.77	 1380.77	 55842.9	 8600.91	 12393.9
     165	 18.9494	 .038426	 1.83646	 1.83810	 16.8662	 .291206	 .073614	 .095050	 .031194	 .022012	 59.9584	 26.0084	 .089948	 2.42149	 5.01645	 20.0328	 .570370	 .082704	 .241518	 .083747	 .063153	 46.8812	 55.6413	 .150039	 4.57537	 6.45365	 33.2203	 .798063	 .111483	 .352996	 .108138	 .080364	 .000004	 101.492	 .024209	 .038161	 .025742	 .037215	 .009792	 .007396	 .015359	 .010665	 .025305	 .035119	 .274428	 24.4947	 1.16652	 1.41892	 .278920	 1.32037	 10.7864	 2.65765	 15.6107	 27.2644	 1.28358	 .001376	 .103504	 .084128	 .542863	 .038903	 .008998	 .003236	 .001405	 .000709	 6810.14	 4.93295	 494.865	 269.293	 6406.30	 409.269	 24.4188	 324.121	 42.1297	 62.5059	 88.1806	 2.46647	 50.3083	 8.43536	 21.9361	 49.1260	 11.9937	 143.419	 30.0428	 53.7234	 6721.96	 2.46648	 444.556	 260.858	 6384.36	 360.143	 12.4251	 180.702	 12.0869	 8.78241	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3400	 67.7298	 50.0274	 11.1160	 832.255	 5236.90	 1792.13	 4295.06	 3100.72	 11760.5	 9257.56	 1380.82	 55843.1	 8600.75	 12394.0
     166	 19.0054	 .026116	 1.85742	 1.84072	 16.7662	 .287575	 .073486	 .087772	 .041610	 .030034	 59.9837	 26.0779	 .061115	 2.44845	 5.02219	 19.9084	 .563099	 .082537	 .222962	 .111680	 .086145	 46.8878	 55.7900	 .101943	 4.62631	 6.46104	 33.0142	 .787889	 .111258	 .325876	 .144205	 .109622	 .000000	 101.472	 .023668	 .043140	 .025393	 .037071	 .009959	 .007297	 .014460	 .010826	 .024758	 .034782	 .273738	 37.4348	 1.15526	 1.41710	 .279771	 1.32650	 10.3913	 2.86243	 11.8233	 20.0854	 1.28755	 .000935	 .104751	 .084238	 .539289	 .038404	 .008975	 .002988	 .001874	 .000967	 6827.08	 4.83048	 498.967	 269.574	 6365.07	 403.369	 23.0193	 314.786	 44.9064	 64.7244	 84.4210	 3.15459	 49.0761	 8.37923	 22.6931	 47.8469	 10.6264	 147.943	 28.7867	 52.7442	 6742.66	 1.67589	 449.891	 261.195	 6342.38	 355.522	 12.3929	 166.843	 16.1197	 11.9801	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3600	 67.6671	 49.8929	 11.1160	 980.653	 5236.83	 1792.10	 4294.88	 3100.68	 11760.6	 9257.35	 1380.87	 55843.3	 8600.59	 12394.1
     167	 18.9681	 .036185	 1.84442	 1.84593	 16.8167	 .292768	 .077168	 .094546	 .033674	 .022918	 59.9676	 25.9764	 .084514	 2.42660	 5.02664	 19.9297	 .572158	 .086505	 .239704	 .090206	 .065608	 46.7844	 55.5727	 .140975	 4.58502	 6.46676	 33.0494	 .800564	 .116607	 .350345	 .116477	 .083488	 -.00001	 101.282	 .023452	 .040007	 .025760	 .037307	 .009689	 .007409	 .014528	 .010552	 .025273	 .035552	 .274308	 26.6593	 1.16489	 1.41732	 .279614	 1.31817	 10.0318	 2.65614	 14.5711	 26.5812	 1.28225	 .001293	 .103762	 .084304	 .539893	 .039026	 .009408	 .003212	 .001514	 .000736	 6797.68	 5.02962	 496.052	 269.878	 6371.00	 410.589	 23.7188	 319.847	 43.0008	 64.2074	 82.8148	 2.71204	 50.4270	 8.48129	 21.4714	 49.3205	 10.7274	 140.478	 29.9816	 55.0832	 6714.86	 2.31758	 445.625	 261.397	 6349.53	 361.269	 12.9914	 179.369	 13.0192	 9.12420	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3500	 67.8310	 50.0992	 11.1160	 1244.14	 5236.77	 1792.08	 4294.69	 3100.65	 11760.7	 9257.14	 1380.92	 55843.4	 8600.42	 12394.2
     168	 19.0085	 .033071	 1.87705	 1.84063	 16.7364	 .289093	 .067334	 .093312	 .039757	 .018316	 59.9966	 26.0392	 .077264	 2.47024	 5.01367	 19.8402	 .565139	 .075503	 .236645	 .106531	 .052447	 46.8205	 55.7072	 .128881	 4.66748	 6.45008	 32.9011	 .790744	 .101776	 .345874	 .137556	 .066740	  .00000	 101.297	 .023924	 .043792	 .024484	 .039390	 .009734	 .007362	 .014920	 .010780	 .024603	 .035397	 .273949	 30.7643	 1.14166	 1.42377	 .280115	 1.32590	 11.4117	 2.71923	 12.2710	 32.8599	 1.28584	 .001182	 .105734	 .084080	 .537590	 .038545	 .008212	 .003171	 .001788	 .000588	 6819.86	 5.37056	 499.757	 270.158	 6344.18	 405.529	 22.6653	 323.787	 43.8046	 61.9392	 86.3117	 3.25189	 45.6800	 9.46006	 21.6966	 48.7226	 11.3251	 146.722	 28.4305	 54.6454	 6733.55	 2.11867	 454.077	 260.698	 6322.48	 356.807	 11.3403	 177.065	 15.3741	 7.29372	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3700	 67.7612	 49.9973	 11.1160	 1367.66	 5236.71	 1792.06	 4294.51	 3100.61	 11760.8	 9256.93	 1380.96	 55843.6	 8600.26	 12394.3
     169	 19.0275	 .042969	 1.84378	 1.87549	 16.7146	 .288226	 .066520	 .090061	 .024536	 .024200	 60.0021	 26.1411	 .100679	 2.43353	 5.12351	 19.8722	 .565083	 .074807	 .229066	 .065936	 .069498	 46.9611	 55.9252	 .167939	 4.59810	 6.59138	 32.9540	 .790666	 .100838	 .334796	 .085140	 .088439	 .000004	 101.637	 .023805	 .041428	 .025194	 .037946	 .009438	 .007524	 .014768	 .010500	 .025291	 .035065	 .273429	 23.5550	 1.15784	 1.40439	 .280036	 1.33258	 11.4252	 2.74672	 19.4613	 24.8338	 1.29118	 .001541	 .104148	 .085937	 .538030	 .038547	 .008127	 .003071	 .001107	 .000780	 6846.88	 5.67010	 495.559	 275.230	 6348.06	 407.685	 22.2865	 310.684	 39.5448	 63.2641	 85.4332	 2.90900	 48.3133	 8.77618	 20.3529	 50.8685	 11.0631	 139.214	 30.0280	 53.5982	 6761.45	 2.76110	 447.246	 266.454	 6327.70	 356.817	 11.2235	 171.470	 9.51681	 9.66584	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3525	 67.6792	 49.8468	 11.1160	 1539.04	 5236.65	 1792.04	 4294.32	 3100.58	 11760.9	 9256.72	 1381.01	 55843.8	 8600.10	 12394.4
